team_id,team_name,country,country_code,domestic_league
134,FC Vaduz,Liechtenstein,LIE,Historical domestic league
135,FK Panevezys,Lithuania,LIT,Historical domestic league
136,Kauno Zalgiris,Lithuania,LIT,Historical domestic league
137,Suduva Marijampole,Lithuania,LIT,Historical domestic league
138,Zalgiris Vilnius,Lithuania,LIT,Historical domestic league
139,CS Fola Esch,Luxembourg,LUX,Historical domestic league
140,Differdange 03,Luxembourg,LUX,Historical domestic league
141,F91 Dudelange,Luxembourg,LUX,Historical domestic league
142,Racing Union Luxembourg,Luxembourg,LUX,Historical domestic league
143,Floriana,Malta,MLT,Historical domestic league
144,Gzira United,Malta,MLT,Historical domestic league
145,Hamrun Spartans,Malta,MLT,Historical domestic league
146,Hibernians FC,Malta,MLT,Historical domestic league
147,Milsami Orhei,Moldova,MOL,Historical domestic league
148,Petrocub Hîncesti,Moldova,MOL,Historical domestic league
149,Sfântul Gheorghe,Moldova,MOL,Historical domestic league
150,Sheriff Tiraspol,Moldova,MOL,Historical domestic league
151,Buducnost Podgorica,Montenegro,MON,Historical domestic league
152,Decic Tuzi,Montenegro,MON,Historical domestic league
153,Iskra Danilovgrad,Montenegro,MON,Historical domestic league
154,Sutjeska Niksic,Montenegro,MON,Historical domestic league
155,AZ Alkmaar,Netherlands,NED,Historical domestic league
156,Ajax,Netherlands,NED,Historical domestic league
157,FC Twente Enschede,Netherlands,NED,Historical domestic league
158,Feyenoord,Netherlands,NED,Historical domestic league
159,PSV Eindhoven,Netherlands,NED,Historical domestic league
160,Akademija Pandev,North Macedonia,MAC,Historical domestic league
161,FK Shkupi,North Macedonia,MAC,Historical domestic league
162,Makedonija GjP,North Macedonia,MAC,Historical domestic league
163,Shkendija Tetovo,North Macedonia,MAC,Historical domestic league
164,Cliftonville,Northern Ireland,NIR,Historical domestic league
165,Crusaders Belfast,Northern Ireland,NIR,Historical domestic league
166,Larne FC,Northern Ireland,NIR,Historical domestic league
167,Linfield Belfast,Northern Ireland,NIR,Historical domestic league
168,Bodø/Glimt,Norway,NOR,Historical domestic league
169,Lillestrøm SK,Norway,NOR,Historical domestic league
170,Molde FK,Norway,NOR,Historical domestic league
171,Viking Stavanger,Norway,NOR,Historical domestic league
172,Lech Poznan,Poland,POL,Historical domestic league
173,Lechia Gdansk,Poland,POL,Historical domestic league
174,Pogon Szczecin,Poland,POL,Historical domestic league
175,Raków Czestochowa,Poland,POL,Historical domestic league
176,Benfica,Portugal,POR,Historical domestic league
177,FC Porto,Portugal,POR,Historical domestic league
178,Gil Vicente,Portugal,POR,Historical domestic league
179,Sporting Braga,Portugal,POR,Historical domestic league
180,Sporting CP Lisbon,Portugal,POR,Historical domestic league
181,Vitória Guimarães,Portugal,POR,Historical domestic league
182,CFR Cluj,Romania,ROM,Historical domestic league
183,FCSB,Romania,ROM,Historical domestic league
184,Sepsi OSK,Romania,ROM,Historical domestic league
185,Universitatea Craiova,Romania,ROM,Historical domestic league
186,La Fiorita,San Marino,SMA,Historical domestic league
187,Tre Fiori,San Marino,SMA,Historical domestic league
188,Tre Penne,San Marino,SMA,Historical domestic league
189,Celtic,Scotland,SCO,Historical domestic league
190,Dundee United,Scotland,SCO,Historical domestic league
191,Glasgow Rangers,Scotland,SCO,Historical domestic league
192,Hearts FC,Scotland,SCO,Historical domestic league
193,Motherwell,Scotland,SCO,Historical domestic league
194,Cukaricki Belgrade,Serbia,SRB,Historical domestic league
195,Partizan Belgrade,Serbia,SRB,Historical domestic league
196,Radnicki Nis,Serbia,SRB,Historical domestic league
197,Red Star Belgrade,Serbia,SRB,Historical domestic league
198,DAC Dunajska Streda,Slovakia,SVK,Historical domestic league
199,MFK Ruzomberok,Slovakia,SVK,Historical domestic league
200,Slovan Bratislava,Slovakia,SVK,Historical domestic league
201,Spartak Trnava,Slovakia,SVK,Historical domestic league
202,Mura Murska Sobota,Slovenia,SLO,Historical domestic league
203,NK Koper,Slovenia,SLO,Historical domestic league
204,NK Maribor,Slovenia,SLO,Historical domestic league
205,Olimpija Ljubljana,Slovenia,SLO,Historical domestic league
206,Atlético Madrid,Spain,ESP,Historical domestic league
207,FC Barcelona,Spain,ESP,Historical domestic league
208,Real Betis,Spain,ESP,Historical domestic league
209,Real Madrid,Spain,ESP,Historical domestic league
210,Real Sociedad,Spain,ESP,Historical domestic league
211,Sevilla,Spain,ESP,Historical domestic league
212,Villarreal,Spain,ESP,Historical domestic league
213,AIK Stockholm,Sweden,SWE,Historical domestic league
214,Djurgårdens IF,Sweden,SWE,Historical domestic league
215,IF Elfsborg,Sweden,SWE,Historical domestic league
216,Malmö FF,Sweden,SWE,Historical domestic league
217,FC Basel,Switzerland,SUI,Historical domestic league
218,FC Lugano,Switzerland,SUI,Historical domestic league
219,FC Zürich,Switzerland,SUI,Historical domestic league
220,Young Boys,Switzerland,SUI,Historical domestic league
221,Fenerbahçe,Türkiye,TUR,Historical domestic league
222,Istanbul Basaksehir,Türkiye,TUR,Historical domestic league
223,Konyaspor,Türkiye,TUR,Historical domestic league
224,Sivasspor,Türkiye,TUR,Historical domestic league
225,Trabzonspor,Türkiye,TUR,Historical domestic league
226,Dynamo Kyiv,Ukraine,UKR,Historical domestic league
227,SC Dnipro-1,Ukraine,UKR,Historical domestic league
228,Shakhtar Donetsk,Ukraine,UKR,Historical domestic league
229,Vorskla Poltava,Ukraine,UKR,Historical domestic league
230,Zorya Luhansk,Ukraine,UKR,Historical domestic league
231,Bala Town,Wales,WAL,Historical domestic league
232,Newtown,Wales,WAL,Historical domestic league
233,The New Saints,Wales,WAL,Historical domestic league
