season,team_id,domestic_position,league_team_count,is_league_champion,is_cup_winner,european_entry_type,competition,entry_round
2019/20,78,11.0,20,False,False,Historical participant,UEL,UEL
2019/20,79,10.0,20,False,True,CW,UEL,eu/GS
2019/20,80,4.0,10,False,False,EL3,UEL,eu/Q1
2019/20,81,2.0,10,False,False,EL2,UEL,eu/Q1
2019/20,82,1.0,10,True,False,CL,UEL,ch/Q1
2019/20,83,3.0,10,False,True,CW,UEL,eu/Q1
2019/20,84,4.0,18,False,False,CL4,UEL,ch/GS
2019/20,85,1.0,18,True,False,CL1,UCL,ch/GS
2019/20,86,2.0,18,False,False,CL2,UCL,ch/GS
2019/20,87,5.0,18,False,False,EL1,UEL,eu/GS
2019/20,88,7.0,18,False,False,EL3,UEL,eu/Q2
2019/20,89,3.0,18,False,False,CL3,UCL,ch/GS
2019/20,90,6.0,18,False,False,EL2,UEL,eu/GS
2019/20,91,2.0,10,False,True,CW,UEL,eu/P
2019/20,92,1.0,10,True,False,CL,UEL,ch/P
2019/20,93,3.0,10,False,False,EL2,UEL,eu/P
2019/20,94,3.0,16,False,False,EL1,UEL,eu/Q3
2019/20,95,5.0,16,False,False,EL3,UEL,eu/Q2
2019/20,96,4.0,16,False,False,EL2,UEL,eu/Q2
2019/20,97,2.0,16,False,False,CL2,UEL,nc/Q2
2019/20,98,1.0,16,True,False,CL1,UEL,ch/Q3
2019/20,99,3.0,12,False,False,EL2,UEL,eu/Q1
2019/20,100,,,False,True,CW,UEL,eu/Q1
2019/20,101,1.0,12,True,False,CL,UEL,ch/Q1
2019/20,102,4.0,12,False,False,EL3,UEL,eu/Q1
2019/20,103,2.0,12,False,False,EL2,UEL,eu/Q1
2019/20,104,4.0,12,False,False,EL3,UEL,eu/Q1
2019/20,105,3.0,12,False,True,CW,UEL,eu/Q1
2019/20,106,1.0,12,True,False,CL,UEL,ch/Q1
2019/20,107,2.0,10,False,False,EL1,UEL,eu/Q1
2019/20,108,1.0,10,True,False,CL,UEL,ch/Q1
2019/20,109,3.0,10,False,False,EL2,UEL,eu/Q1
2019/20,110,5.0,10,False,False,EL3,UEL,eu/Q1
2019/20,111,5.0,14,False,True,CW,UEL,eu/Q3
2019/20,112,4.0,14,False,False,EL3,UEL,eu/Q1
2019/20,113,2.0,14,False,False,EL2,UEL,eu/Q1
2019/20,114,1.0,14,True,False,CL,UEL,ch/Q2
2019/20,115,6.0,20,False,False,EL2,UEL,eu/GS
2019/20,116,3.0,20,False,False,CL3,UCL,ch/GS
2019/20,117,4.0,20,False,False,CL4,UEL,ch/GS
2019/20,118,1.0,20,True,False,CL1,UCL,ch/GS
2019/20,119,8.0,20,False,True,CW,UEL,eu/GS
2019/20,120,2.0,20,False,False,CL2,UCL,ch/GS
2019/20,121,7.0,20,False,False,EL3,UEL,eu/Q2
2019/20,122,1.0,12,True,False,CL,UEL,ch/Q1
2019/20,123,2.0,12,False,True,CW,UEL,eu/Q1
2019/20,124,4.0,12,False,False,EL3,UEL,eu/Q1
2019/20,125,3.0,12,False,False,EL2,UEL,eu/Q1
2019/20,126,2.0,12,False,False,EL1,UEL,eu/P
2019/20,127,1.0,12,True,False,CL,UEL,ch/P
2019/20,128,4.0,8,False,False,EL3,UEL,eu/Q1
2019/20,129,2.0,8,False,False,EL1,UEL,eu/Q1
2019/20,130,1.0,8,False,False,EL2,UEL,eu/Q1
2019/20,131,1.0,8,True,False,CL,UEL,ch/Q1
2019/20,132,,,False,True,CW,UEL,eu/Q1
2019/20,133,4.0,8,False,False,EL2,UEL,eu/Q1
2019/20,134,5.0,8,False,False,EL3,UEL,eu/Q1
2019/20,135,1.0,8,True,False,CL,UEL,ch/Q1
2019/20,136,2.0,8,False,True,CW,UEL,eu/Q1
2019/20,137,2.0,14,False,False,EL1,UEL,eu/Q1
2019/20,138,1.0,14,True,False,CL,UEL,ch/Q1
2019/20,139,3.0,14,False,False,EL2,UEL,eu/Q1
2019/20,140,4.0,14,False,False,EL3,UEL,eu/P
2019/20,141,6.0,14,False,True,CW,UEL,eu/Q1
2019/20,142,3.0,14,False,False,EL3,UEL,eu/Q1
2019/20,143,2.0,14,False,False,EL2,UEL,eu/Q1
2019/20,144,1.0,14,True,False,CL,UEL,ch/Q1
2019/20,145,2.0,9,False,False,EL1,UEL,eu/Q1
2019/20,146,3.0,9,False,False,EL2,UEL,eu/Q1
2019/20,147,1.0,9,True,False,CL,UEL,ch/Q1
2019/20,148,4.0,9,False,False,EL3,UEL,eu/Q1
2019/20,149,2.0,10,False,True,CW,UEL,eu/Q1
2019/20,150,4.0,10,False,False,EL3,UEL,eu/Q1
2019/20,151,1.0,10,True,False,CL,UEL,ch/Q1
2019/20,152,3.0,10,False,False,EL2,UEL,eu/Q1
2019/20,153,4.0,18,False,False,EL2,UEL,eu/Q2
2019/20,154,1.0,18,True,False,CL1,UEL,ch/Q3
2019/20,155,11.0,18,False,False,EL3,UEL,eu/Q2
2019/20,156,3.0,18,False,False,EL1,UEL,eu/Q3
2019/20,157,2.0,18,False,False,CL2,UEL,nc/Q2
2019/20,158,3.0,10,False,True,CW,UEL,eu/Q1
2019/20,159,4.0,10,False,False,EL2,UEL,eu/Q1
2019/20,160,5.0,10,False,False,EL3,UEL,eu/Q1
2019/20,161,1.0,10,True,False,CL,UEL,ch/Q1
2019/20,162,2.0,12,False,False,EL2,UEL,eu/P
2019/20,163,5.0,12,False,False,EL3,UEL,eu/P
2019/20,164,4.0,12,False,True,CW,UEL,eu/Q1
2019/20,165,1.0,12,True,False,CL,UEL,ch/Q1
2019/20,166,4.0,16,False,False,EL3,UEL,eu/Q1
2019/20,167,2.0,16,False,False,EL1,UEL,eu/Q1
2019/20,168,1.0,16,True,False,CL,UEL,ch/Q1
2019/20,169,3.0,16,False,False,EL2,UEL,eu/Q1
2019/20,170,4.0,16,False,False,EL3,UEL,eu/Q1
2019/20,171,1.0,16,False,True,CW,UEL,eu/Q2
2019/20,172,2.0,16,False,False,EL2,UEL,eu/Q1
2019/20,173,1.0,16,True,False,CL,UEL,ch/Q1
2019/20,174,1.0,18,True,False,CL1,UEL,ch/GS
2019/20,175,2.0,18,False,False,CL2,UEL,nc/Q3
2019/20,176,4.0,18,False,False,EL2,UEL,eu/Q3
2019/20,177,3.0,18,False,True,CW,UEL,eu/GS
2019/20,178,5.0,18,False,False,EL3,UEL,eu/Q2
2019/20,179,1.0,14,True,False,CL,UEL,ch/Q1
2019/20,180,2.0,14,False,False,EL2,UEL,eu/Q1
2019/20,181,3.0,14,False,False,EL3,UEL,eu/Q1
2019/20,182,5.0,14,False,True,CW,UEL,eu/Q2
2019/20,183,6.0,16,False,False,EL3,UEL,eu/Q2
2019/20,184,4.0,16,False,False,EL1,UEL,eu/GS
2019/20,185,3.0,16,False,False,CL3,UEL,nc/Q3
2019/20,186,2.0,16,False,False,CL2,UCL,ch/GS
2019/20,187,5.0,16,False,False,EL2,UEL,eu/Q3
2019/20,188,1.0,16,True,False,CL1,UCL,ch/GS
2019/20,189,1.0,8,False,False,EL2,UEL,eu/P
2019/20,190,1.0,8,False,True,CW,UEL,eu/P
2019/20,191,1.0,8,True,False,CL,UEL,ch/P
2019/20,192,4.0,12,False,False,EL3,UEL,eu/Q1
2019/20,193,1.0,12,True,False,CL,UEL,ch/Q1
2019/20,194,2.0,12,False,False,EL1,UEL,eu/Q1
2019/20,195,3.0,12,False,False,EL2,UEL,eu/Q1
2019/20,196,4.0,16,False,False,EL3,UEL,eu/Q1
2019/20,197,3.0,16,False,True,CW,UEL,eu/Q2
2019/20,198,2.0,16,False,False,EL2,UEL,eu/Q1
2019/20,199,1.0,16,True,False,CL,UCL,ch/Q1
2019/20,200,3.0,12,False,False,EL2,UEL,eu/Q1
2019/20,201,4.0,12,False,False,EL3,UEL,eu/Q1
2019/20,202,1.0,12,True,False,CL,UEL,ch/Q1
2019/20,203,8.0,12,False,True,CW,UEL,eu/Q1
2019/20,204,4.0,10,False,False,EL3,UEL,eu/Q1
2019/20,205,3.0,10,False,False,EL2,UEL,eu/Q1
2019/20,206,1.0,10,True,False,CL,UEL,ch/Q1
2019/20,207,2.0,10,False,True,CW,UEL,eu/Q1
2019/20,208,2.0,20,False,False,CL2,UCL,ch/GS
2019/20,209,7.0,20,False,False,EL3,UEL,eu/Q2
2019/20,210,1.0,20,True,False,CL1,UCL,ch/GS
2019/20,211,5.0,20,False,False,EL1,UEL,eu/GS
2019/20,212,3.0,20,False,False,CL3,UCL,ch/GS
2019/20,213,6.0,20,False,False,EL2,UEL,eu/GS
2019/20,214,4.0,20,False,False,CL4,UCL,ch/GS
2019/20,215,1.0,16,True,False,CL,UEL,ch/Q1
2019/20,216,5.0,16,False,True,CW,UEL,eu/Q2
2019/20,217,2.0,16,False,False,EL2,UEL,eu/Q1
2019/20,218,3.0,16,False,False,EL3,UEL,eu/Q1
2019/20,219,2.0,10,False,False,CL2,UEL,nc/Q2
2019/20,220,3.0,10,False,False,EL1,UEL,eu/GS
2019/20,221,5.0,10,False,False,EL3,UEL,eu/Q2
2019/20,222,4.0,10,False,False,EL2,UEL,eu/Q3
2019/20,223,1.0,10,True,False,CL1,UEL,ch/PO
2019/20,224,3.0,18,False,False,EL1,UEL,eu/GS
2019/20,225,1.0,18,True,False,CL1,UCL,ch/GS
2019/20,226,2.0,18,False,False,CL2,UEL,nc/Q3
2019/20,227,4.0,18,False,False,EL2,UEL,eu/Q3
2019/20,228,5.0,18,False,False,EL3,UEL,eu/Q2
2019/20,229,2.0,12,False,False,CL2,UEL,nc/Q3
2019/20,230,6.0,12,False,False,EL2,UEL,eu/Q3
2019/20,231,3.0,12,False,False,EL1,UEL,eu/GS
2019/20,232,1.0,12,True,False,CL1,UEL,ch/GS
2019/20,233,4.0,12,False,False,EL3,UEL,eu/Q2
2019/20,234,3.0,12,False,False,EL2,UEL,eu/P
2019/20,235,7.0,12,False,False,EL3,UEL,eu/P
2019/20,236,2.0,12,False,False,EL1,UEL,eu/Q1
2019/20,237,1.0,12,True,False,CL,UEL,ch/Q1
