team_id,team_name,country,country_code,domestic_league
35,CSKA 1948 Sofia,Bulgaria,BUL,Historical domestic league
36,Cherno More Varna,Bulgaria,BUL,Historical domestic league
37,Ludogorets Razgrad,Bulgaria,BUL,Historical domestic league
38,Dinamo Zagreb,Croatia,CRO,Historical domestic league
39,Hajduk Split,Croatia,CRO,Historical domestic league
40,NK Osijek,Croatia,CRO,Historical domestic league
41,NK Rijeka,Croatia,CRO,Historical domestic league
42,AEK Larnaca,Cyprus,CYP,Historical domestic league
43,APOEL Nicosia,Cyprus,CYP,Historical domestic league
44,Omonia Nicosia,Cyprus,CYP,Historical domestic league
45,Pafos FC,Cyprus,CYP,Historical domestic league
46,Baník Ostrava,Czechia,CZE,Historical domestic league
47,Mladá Boleslav,Czechia,CZE,Historical domestic league
48,Slavia Praha,Czechia,CZE,Historical domestic league
49,Sparta Praha,Czechia,CZE,Historical domestic league
50,Viktoria Plzen,Czechia,CZE,Historical domestic league
51,Brøndby IF,Denmark,DEN,Historical domestic league
52,FC København,Denmark,DEN,Historical domestic league
53,FC Midtjylland,Denmark,DEN,Historical domestic league
54,Silkeborg IF,Denmark,DEN,Historical domestic league
55,Arsenal,England,ENG,Historical domestic league
56,Aston Villa,England,ENG,Historical domestic league
57,Chelsea,England,ENG,Historical domestic league
58,Liverpool,England,ENG,Historical domestic league
59,Manchester City,England,ENG,Historical domestic league
60,Manchester United,England,ENG,Historical domestic league
61,Tottenham Hotspur,England,ENG,Historical domestic league
62,Flora Tallinn,Estonia,EST,Historical domestic league
63,Kalev Tallinn,Estonia,EST,Historical domestic league
64,Levadia Tallinn,Estonia,EST,Historical domestic league
65,Paide Linnameeskond,Estonia,EST,Historical domestic league
66,B36 Torshavn,Faroe Islands,FAR,Historical domestic league
67,HB Torshavn,Faroe Islands,FAR,Historical domestic league
68,KI Klaksvik,Faroe Islands,FAR,Historical domestic league
69,Víkingur,Faroe Islands,FAR,Historical domestic league
70,HJK Helsinki,Finland,FIN,Historical domestic league
71,Ilves Tampere,Finland,FIN,Historical domestic league
72,KuPS Kuopio,Finland,FIN,Historical domestic league
73,VPS Vaasa,Finland,FIN,Historical domestic league
74,AS Monaco,France,FRA,Historical domestic league
75,Lille OSC,France,FRA,Historical domestic league
76,OGC Nice,France,FRA,Historical domestic league
77,Olympique Lyon,France,FRA,Historical domestic league
78,Paris Saint-Germain,France,FRA,Historical domestic league
79,RC Lens,France,FRA,Historical domestic league
80,Stade Brestois,France,FRA,Historical domestic league
81,Dinamo Batumi,Georgia,GEO,Historical domestic league
82,Dinamo Tbilisi,Georgia,GEO,Historical domestic league
83,Saburtalo Tbilisi,Georgia,GEO,Historical domestic league
84,Torpedo Kutaisi,Georgia,GEO,Historical domestic league
85,1.FC Heidenheim,Germany,GER,Historical domestic league
86,1899 Hoffenheim,Germany,GER,Historical domestic league
87,Bayer Leverkusen,Germany,GER,Historical domestic league
88,Bayern München,Germany,GER,Historical domestic league
89,Borussia Dortmund,Germany,GER,Historical domestic league
90,Eintracht Frankfurt,Germany,GER,Historical domestic league
91,RB Leipzig,Germany,GER,Historical domestic league
92,VfB Stuttgart,Germany,GER,Historical domestic league
93,FCB Magpies,Gibraltar,GIB,Historical domestic league
94,Lincoln Red Imps,Gibraltar,GIB,Historical domestic league
95,St Joseph's FC,Gibraltar,GIB,Historical domestic league
96,AEK Athens,Greece,GRE,Historical domestic league
97,Olympiakos Piraeus,Greece,GRE,Historical domestic league
98,PAOK Thessaloniki,Greece,GRE,Historical domestic league
99,Panathinaikos,Greece,GRE,Historical domestic league
100,FC Fehérvár,Hungary,HUN,Historical domestic league
101,Ferencváros,Hungary,HUN,Historical domestic league
102,Paksi FC,Hungary,HUN,Historical domestic league
103,Puskás Akadémia,Hungary,HUN,Historical domestic league
104,Breidablik,Iceland,ISL,Historical domestic league
105,Stjarnan FC,Iceland,ISL,Historical domestic league
106,Valur Reykjavik,Iceland,ISL,Historical domestic league
107,Vikingur Reykjavik,Iceland,ISL,Historical domestic league
108,Derry City,Ireland,IRL,Historical domestic league
109,Shamrock Rovers,Ireland,IRL,Historical domestic league
110,Shelbourne,Ireland,IRL,Historical domestic league
111,St. Patrick's Athletic,Ireland,IRL,Historical domestic league
112,Hapoel Beer-Sheva,Israel,ISR,Historical domestic league
113,Maccabi Haifa,Israel,ISR,Historical domestic league
114,Maccabi Petah-Tikva,Israel,ISR,Historical domestic league
115,Maccabi Tel-Aviv,Israel,ISR,Historical domestic league
116,AC Milan,Italy,ITA,Historical domestic league
117,AS Roma,Italy,ITA,Historical domestic league
118,Atalanta,Italy,ITA,Historical domestic league
119,Bologna,Italy,ITA,Historical domestic league
120,Fiorentina,Italy,ITA,Historical domestic league
121,Internazionale,Italy,ITA,Historical domestic league
122,Juventus,Italy,ITA,Historical domestic league
123,Lazio,Italy,ITA,Historical domestic league
124,FK Aktobe,Kazakhstan,KAZ,Historical domestic league
125,FK Astana,Kazakhstan,KAZ,Historical domestic league
126,Ordabasy Shymkent,Kazakhstan,KAZ,Historical domestic league
127,Tobol Kustanai,Kazakhstan,KAZ,Historical domestic league
128,FC Ballkani,Kosovo,KOS,Historical domestic league
129,FC Drita,Kosovo,KOS,Historical domestic league
130,KF Llapi,Kosovo,KOS,Historical domestic league
131,KF Malisheva,Kosovo,KOS,Historical domestic league
132,FK Auda,Latvia,LAT,Historical domestic league
133,FK Liepaja,Latvia,LAT,Historical domestic league
134,RFS Riga,Latvia,LAT,Historical domestic league
135,Riga FC,Latvia,LAT,Historical domestic league
136,FC Vaduz,Liechtenstein,LIE,Historical domestic league
137,FA Siauliai,Lithuania,LIT,Historical domestic league
138,FK Panevezys,Lithuania,LIT,Historical domestic league
139,Transinvest Vilnius,Lithuania,LIT,Historical domestic league
140,Zalgiris Vilnius,Lithuania,LIT,Historical domestic league
141,Differdange 03,Luxembourg,LUX,Historical domestic league
142,F91 Dudelange,Luxembourg,LUX,Historical domestic league
143,Progrès Niederkorn,Luxembourg,LUX,Historical domestic league
144,UNA Strassen,Luxembourg,LUX,Historical domestic league
145,Floriana,Malta,MLT,Historical domestic league
146,Hamrun Spartans,Malta,MLT,Historical domestic league
147,Marsaxlokk,Malta,MLT,Historical domestic league
148,Sliema Wanderers,Malta,MLT,Historical domestic league
149,Milsami Orhei,Moldova,MOL,Historical domestic league
150,Petrocub Hîncesti,Moldova,MOL,Historical domestic league
151,Sheriff Tiraspol,Moldova,MOL,Historical domestic league
152,Zimbru Chisinau,Moldova,MOL,Historical domestic league
153,Buducnost Podgorica,Montenegro,MON,Historical domestic league
154,Decic Tuzi,Montenegro,MON,Historical domestic league
155,Mornar Bar,Montenegro,MON,Historical domestic league
156,AZ Alkmaar,Netherlands,NED,Historical domestic league
157,Ajax,Netherlands,NED,Historical domestic league
158,FC Twente Enschede,Netherlands,NED,Historical domestic league
159,Feyenoord,Netherlands,NED,Historical domestic league
160,Go Ahead Eagles,Netherlands,NED,Historical domestic league
161,PSV Eindhoven,Netherlands,NED,Historical domestic league
162,FC Struga,North Macedonia,MAC,Historical domestic league
163,Shkendija Tetovo,North Macedonia,MAC,Historical domestic league
164,Tikves Kavadarci,North Macedonia,MAC,Historical domestic league
165,Cliftonville,Northern Ireland,NIR,Historical domestic league
166,Crusaders Belfast,Northern Ireland,NIR,Historical domestic league
167,Larne FC,Northern Ireland,NIR,Historical domestic league
168,Linfield Belfast,Northern Ireland,NIR,Historical domestic league
169,Bodø/Glimt,Norway,NOR,Historical domestic league
170,Molde FK,Norway,NOR,Historical domestic league
171,SK Brann Bergen,Norway,NOR,Historical domestic league
172,Tromsø IL,Norway,NOR,Historical domestic league
173,Jagiellonia Bialystok,Poland,POL,Historical domestic league
174,Legia Warsaw,Poland,POL,Historical domestic league
175,Slask Wroclaw,Poland,POL,Historical domestic league
176,Wisla Kraków,Poland,POL,Historical domestic league
177,Benfica,Portugal,POR,Historical domestic league
178,FC Porto,Portugal,POR,Historical domestic league
179,Sporting Braga,Portugal,POR,Historical domestic league
180,Sporting CP Lisbon,Portugal,POR,Historical domestic league
181,Vitória Guimarães,Portugal,POR,Historical domestic league
182,CFR Cluj,Romania,ROM,Historical domestic league
183,Corvinul Hunedoara,Romania,ROM,Historical domestic league
184,FCSB,Romania,ROM,Historical domestic league
185,Universitatea Craiova,Romania,ROM,Historical domestic league
186,AC Virtus,San Marino,SMA,Historical domestic league
187,La Fiorita,San Marino,SMA,Historical domestic league
188,Tre Penne,San Marino,SMA,Historical domestic league
189,Celtic,Scotland,SCO,Historical domestic league
190,Glasgow Rangers,Scotland,SCO,Historical domestic league
191,Hearts FC,Scotland,SCO,Historical domestic league
192,Kilmarnock,Scotland,SCO,Historical domestic league
193,St. Mirren,Scotland,SCO,Historical domestic league
194,Partizan Belgrade,Serbia,SRB,Historical domestic league
195,Radnicki 1923,Serbia,SRB,Historical domestic league
196,Red Star Belgrade,Serbia,SRB,Historical domestic league
197,TSC Backa Topola,Serbia,SRB,Historical domestic league
198,Vojvodina Novi Sad,Serbia,SRB,Historical domestic league
199,DAC Dunajska Streda,Slovakia,SVK,Historical domestic league
200,MFK Ruzomberok,Slovakia,SVK,Historical domestic league
201,Slovan Bratislava,Slovakia,SVK,Historical domestic league
202,Spartak Trnava,Slovakia,SVK,Historical domestic league
203,NK Bravo,Slovenia,SLO,Historical domestic league
204,NK Celje,Slovenia,SLO,Historical domestic league
205,NK Maribor,Slovenia,SLO,Historical domestic league
206,Olimpija Ljubljana,Slovenia,SLO,Historical domestic league
207,Athletic Bilbao,Spain,ESP,Historical domestic league
208,Atlético Madrid,Spain,ESP,Historical domestic league
209,FC Barcelona,Spain,ESP,Historical domestic league
210,Girona FC,Spain,ESP,Historical domestic league
211,Real Betis,Spain,ESP,Historical domestic league
212,Real Madrid,Spain,ESP,Historical domestic league
213,Real Sociedad,Spain,ESP,Historical domestic league
214,BK Häcken,Sweden,SWE,Historical domestic league
215,Djurgårdens IF,Sweden,SWE,Historical domestic league
216,IF Elfsborg,Sweden,SWE,Historical domestic league
217,Malmö FF,Sweden,SWE,Historical domestic league
218,FC Lugano,Switzerland,SUI,Historical domestic league
219,FC Sankt Gallen,Switzerland,SUI,Historical domestic league
220,FC Zürich,Switzerland,SUI,Historical domestic league
221,Servette FC Genève,Switzerland,SUI,Historical domestic league
222,Young Boys,Switzerland,SUI,Historical domestic league
223,Besiktas,Türkiye,TUR,Historical domestic league
224,Fenerbahçe,Türkiye,TUR,Historical domestic league
225,Galatasaray,Türkiye,TUR,Historical domestic league
226,Istanbul Basaksehir,Türkiye,TUR,Historical domestic league
227,Trabzonspor,Türkiye,TUR,Historical domestic league
228,Dynamo Kyiv,Ukraine,UKR,Historical domestic league
229,Kryvbas Kryviy Rih,Ukraine,UKR,Historical domestic league
230,Polissya Zhytomyr,Ukraine,UKR,Historical domestic league
231,SC Dnipro-1,Ukraine,UKR,Historical domestic league
232,Shakhtar Donetsk,Ukraine,UKR,Historical domestic league
233,Bala Town,Wales,WAL,Historical domestic league
234,Caernarfon Town,Wales,WAL,Historical domestic league
235,Connah's Quay,Wales,WAL,Historical domestic league
236,The New Saints,Wales,WAL,Historical domestic league
