ao_club_id,league_id,duplicate_only_max_abs_input_delta,full_fix_max_abs_input_delta,before_attack_raw_z,before_defence_raw_z,before_home_venue_raw_z,before_away_venue_raw_z,before_attack,before_defence,before_home_venue,before_away_venue,before_reliability,before_effective_matches,before_covered,after_attack_raw_z,after_defence_raw_z,after_home_venue_raw_z,after_away_venue_raw_z,after_attack,after_defence,after_home_venue,after_away_venue,after_reliability,after_effective_matches,after_covered
AO-UEFA-2601090,AO-DOMESTIC:SRB,0.0,0.0,0.5934056852330043,0.261804818581922,0.0,0.0,0.5614409172273855,0.24770227373448211,0.0,0.0,0.9461333640693591,175.64367028370003,True,0.5934056852330043,0.261804818581922,0.0,0.0,0.5614409172273855,0.24770227373448211,0.0,0.0,0.9461333640693591,175.64367028370003,True
AO-UEFA-2601105,4328,1.1102230246251565e-16,0.0,0.7173341596560388,0.8446521872312353,0.0,0.0,0.6877875113808132,0.8098613707685313,0.0,0.0,0.9588104820082831,232.78021418000006,True,0.7173341596560388,0.8446521872312353,0.0,0.0,0.6877875113808132,0.8098613707685313,0.0,0.0,0.9588104820082831,232.78021418000006,True
AO-UEFA-2601124,4328,1.1102230246251565e-16,0.0,0.9612312010958478,0.8300443999861079,0.0,0.0,0.9182002889145987,0.7928862556794934,0.0,0.0,0.955233546172667,213.38155348580005,True,0.9612312010958478,0.8300443999861079,0.0,0.0,0.9182002889145987,0.7928862556794934,0.0,0.0,0.955233546172667,213.38155348580005,True
AO-UEFA-2601306,4334,3.161218426286916e-05,3.161218426286916e-05,0.2261696760183309,-0.1728171111144907,0.0,0.0,0.21439569418793056,-0.16382056674096743,0.0,0.0,0.9479418194442385,182.092768,True,0.22616863793487493,-0.17284872329875356,0.0,0.0,0.21439471014521055,-0.16385053325243418,0.0,0.0,0.9479418194442385,182.092768,True
AO-UEFA-2602334,AO-DOMESTIC:LIT,13.5,24.367756582656654,1.425540922780106,0.9797511305373634,0.0,0.0,1.3710726232757497,0.9423159526585222,0.0,0.0,0.9617911358180223,251.71937360851362,True,1.872375737333026,1.1252033579387013,0.0,0.0,1.7934895784437421,1.0777967562041901,0.0,0.0,0.9578684142737035,227.35161702585697,True
AO-UEFA-2602798,4335,5.551115123125783e-17,0.0,-0.26033181874363104,0.1918367478529432,0.0,0.0,-0.24392712886492274,0.17974824337794235,0.0,0.0,0.9369854597187627,148.69353256200003,True,-0.26033181874363104,0.1918367478529432,0.0,0.0,-0.24392712886492274,0.17974824337794235,0.0,0.0,0.9369854597187627,148.69353256200003,True
AO-UEFA-2602893,4335,1.1102230246251565e-16,0.0,-0.4135890163107051,-1.8660168779994926,0.0,0.0,-0.3848828381219649,-1.7365013181307338,0.0,0.0,0.9305925035321176,134.07665610914825,True,-0.4135890163107051,-1.8660168779994926,0.0,0.0,-0.3848828381219649,-1.7365013181307338,0.0,0.0,0.9305925035321176,134.07665610914825,True
AO-UEFA-2602955,4344,5.551115123125783e-17,0.0,0.6858655468773023,-0.33037914446162087,0.0,0.0,0.6361079962193693,-0.3064110984040246,0.0,0.0,0.9274529083951285,127.84150100000001,True,0.6858655468773023,-0.33037914446162087,0.0,0.0,0.6361079962193693,-0.3064110984040246,0.0,0.0,0.9274529083951285,127.84150100000001,True
AO-UEFA-2603104,AO-DOMESTIC:BUL,0.0,0.0,2.3432299510556183,2.760937281471583,0.0,0.0,2.1974326733534384,2.5891499844699926,0.0,0.0,0.9377793555273999,150.71836100000002,True,2.3432299510556183,2.760937281471583,0.0,0.0,2.1974326733534384,2.5891499844699926,0.0,0.0,0.9377793555273999,150.71836100000002,True
AO-UEFA-2603790,4331,2.220446049250313e-16,0.0,1.1721769670055937,1.1865218318357333,0.0,0.0,1.121531887793138,1.1352569683790346,0.0,0.0,0.9567939989967281,221.449330366,True,1.1721769670055937,1.1865218318357333,0.0,0.0,1.121531887793138,1.1352569683790346,0.0,0.0,0.9567939989967281,221.449330366,True
AO-UEFA-2603791,4331,2.220446049250313e-16,0.0,-0.26892664645778924,-0.9350416113756135,0.0,0.0,-0.24318500415979613,-0.8455394850121404,0.0,0.0,0.9042800606148431,94.47144100000001,True,-0.26892664645778924,-0.9350416113756135,0.0,0.0,-0.24318500415979613,-0.8455394850121404,0.0,0.0,0.9042800606148431,94.47144100000001,True
AO-UEFA-2603921,AO-DOMESTIC:AZB,8.892324687034825e-05,8.892324687034825e-05,-0.1680366968467727,-1.0365933815056276,0.0,0.0,-0.16015827162480284,-0.9879925485028941,0.0,0.0,0.9531148530659708,203.28716350341645,True,-0.16812562009364304,-1.0366471948705611,0.0,0.0,-0.1602430256921778,-0.9880438388203057,0.0,0.0,0.9531148530659708,203.28716350341645,True
AO-UEFA-2603990,4621,0.0,0.0,0.31623495242693406,0.4516304390478179,0.0,0.0,0.2954786152089584,0.4219873094100692,0.0,0.0,0.9343641901102903,142.35585600000002,True,0.31623495242693406,0.4516304390478179,0.0,0.0,0.2954786152089584,0.4219873094100692,0.0,0.0,0.9343641901102903,142.35585600000002,True
AO-UEFA-2604186,AO-DOMESTIC:ALB,0.0009955468483755503,0.0009955468483753283,-1.1157258164229127,-0.7821087593008657,0.0,0.0,-1.0145548632832027,-0.7111892847555246,0.0,0.0,0.9093227460989739,100.28124000000001,True,-1.1147302695745374,-0.7827904581175089,0.0,0.0,-1.0136495898891678,-0.7118091689954871,0.0,0.0,0.9093227460989739,100.28124000000001,True
AO-UEFA-2604478,4339,0.0010865031905451517,0.0010865031905451517,-0.5598331897896477,-2.5284746029174476,0.0,0.0,-0.5102554268531561,-2.304557699202821,0.0,0.0,0.9114419011936038,102.92022000000001,True,-0.5601623667424771,-2.5273880997269025,0.0,0.0,-0.5105554525208721,-2.3035674146691774,0.0,0.0,0.9114419011936038,102.92022000000001,True
AO-UEFA-2604486,4358,0.0,0.0,0.1630347011253819,0.3491397226674051,0.0,0.0,0.15203670365939492,0.32558744969320874,0.0,0.0,0.932541984067987,138.24035160000003,True,0.1630347011253819,0.3491397226674051,0.0,0.0,0.15203670365939492,0.32558744969320874,0.0,0.0,0.932541984067987,138.24035160000003,True
AO-UEFA-2604753,AO-DOMESTIC:ROM,0.0,0.0,0.6723270655948526,0.33887830723270534,0.0,0.0,0.6480582045521273,0.32664588201961653,0.0,0.0,0.963903191936423,267.03280529367265,True,0.6723270655948526,0.33887830723270534,0.0,0.0,0.6480582045521273,0.32664588201961653,0.0,0.0,0.963903191936423,267.03280529367265,True
AO-UEFA-2605104,AO-DOMESTIC:ROM,1.3877787807814457e-17,0.0,0.11832147862505951,-0.09629549494544412,0.0,0.0,0.11409838039832391,-0.09285854217345094,0.0,0.0,0.9643082703511687,270.1769513102726,True,0.11832147862505951,-0.09629549494544412,0.0,0.0,0.11409838039832391,-0.09285854217345094,0.0,0.0,0.9643082703511687,270.1769513102726,True
AO-UEFA-2605268,AO-DOMESTIC:ARM,2.220446049250313e-16,0.0,0.4319868139039636,1.3143817100881257,0.0,0.0,0.4096006111956967,1.246268484288107,0.0,0.0,0.9481785045567533,182.97011625130926,True,0.4319868139039636,1.3143817100881257,0.0,0.0,0.4096006111956967,1.246268484288107,0.0,0.0,0.9481785045567533,182.97011625130926,True
AO-UEFA-2605472,AO-DOMESTIC:HUN,2.220446049250313e-16,0.0,0.5315666706989541,1.0761473833475614,0.0,0.0,0.49067850665478846,0.9933700137879592,0.0,0.0,0.923079895151436,120.00502300000001,True,0.5315666706989541,1.0761473833475614,0.0,0.0,0.49067850665478846,0.9933700137879592,0.0,0.0,0.923079895151436,120.00502300000001,True
AO-UEFA-2605905,AO-DOMESTIC:GEO,2.220446049250313e-16,0.06227171578505453,1.9824306659664943,1.9136179063918743,0.0,0.0,1.860981614616924,1.7963845103560343,0.0,0.0,0.9387373019220522,153.23146570000003,True,1.9201589501814398,1.8889572593756627,0.0,0.0,1.802524832154805,1.7732346411123838,0.0,0.0,0.9387373019220522,153.23146570000003,True
AO-UEFA-2605907,AO-DOMESTIC:LIT,13.5,27.356811300000004,1.8849402819708805,2.055004322111743,0.0,0.0,1.8076898485274222,1.9707841607996166,0.0,0.0,0.959017039328861,234.00384540890903,True,2.1775615477004946,2.2240226259925446,0.0,0.0,2.077049599468338,2.121366125979047,0.0,0.0,0.9538419713838641,206.64703410890903,True
AO-UEFA-2605958,AO-DOMESTIC:HUN,1.734723475976807e-18,0.0,-1.096501741342602,0.01357677782059358,0.0,0.0,-1.02640245361504,0.012708815263877852,0.0,0.0,0.9360700625593813,146.42123863000003,True,-1.096501741342602,0.01357677782059358,0.0,0.0,-1.02640245361504,0.012708815263877852,0.0,0.0,0.9360700625593813,146.42123863000003,True
AO-UEFA-2606168,AO-DOMESTIC:LIT,12.599999999999994,25.556811299999993,-2.4923541817249744,-1.894975891779973,0.0,0.0,-2.380522868176451,-1.8099487938360248,0.0,0.0,0.9551302481932468,212.86729026423814,True,-1.7565794258629566,-1.6164378655240579,0.0,0.0,-1.6675532659203145,-1.5345142964359189,0.0,0.0,0.94931845458744,187.31047896423814,True
AO-UEFA-2606501,AO-DOMESTIC:ROM,0.0,0.0,2.633279963859969,2.503306929335335,0.0,0.0,2.5285465497616006,2.4037429312631065,0.0,0.0,0.9602270113562684,241.42691914795404,True,2.633279963859969,2.503306929335335,0.0,0.0,2.5285465497616006,2.4037429312631065,0.0,0.0,0.9602270113562684,241.42691914795404,True
AO-UEFA-2607108,AO-DOMESTIC:LIT,0.03163877003199844,0.023171794704202664,-0.142971469450499,-0.18776022040811313,0.0,0.0,-0.0997776720334298,-0.1310350782908584,0.0,0.0,0.6978851963746223,23.1,True,-0.15979321971860155,-0.2109320151123158,0.0,0.0,-0.11151732252264941,-0.14720633078835332,0.0,0.0,0.6978851963746223,23.1,True
AO-UEFA-2607117,4339,0.5314410000000294,0.5314410000000294,-0.020183556935211035,0.7329293648965639,0.0,0.0,-0.018969941291717286,0.6888591078219722,0.0,0.0,0.9398710719131698,156.30930100000003,True,-0.02074086189772437,0.7333031993833322,0.0,0.0,-0.019489738141046344,0.6890691141210824,0.0,0.0,0.9396783141005681,155.77786,True
AO-UEFA-2607177,AO-DOMESTIC:LIT,0.04856834769680041,0.02439784158633873,-0.6982038681098972,-0.4151493757693212,0.0,0.0,-0.5955410024198983,-0.35410642463060843,0.0,0.0,0.8529614767561846,58.00938814801801,True,-0.7226017096962359,-0.4364558258955602,0.0,0.0,-0.6163514214090452,-0.3722800057947172,0.0,0.0,0.8529614767561846,58.00938814801801,True
AO-UEFA-2607248,AO-DOMESTIC:SLO,2.220446049250313e-16,0.0,-0.16717390848459604,1.1330585080646534,0.0,0.0,-0.15502479745180303,1.0507151941712853,0.0,0.0,0.9273265119962636,127.60176200000002,True,-0.16717390848459604,1.1330585080646534,0.0,0.0,-0.15502479745180303,1.0507151941712853,0.0,0.0,0.9273265119962636,127.60176200000002,True
AO-UEFA-2607480,AO-DOMESTIC:AZB,0.5314410000000009,0.5314410000000009,0.3446304271603097,2.063365934395806,0.0,0.0,0.3269234870639801,1.9573512179988741,0.0,0.0,0.9486204969124998,184.63014235404003,True,0.34508504865561135,2.061891848429321,0.0,0.0,0.32730620488961576,1.9556628095926116,0.0,0.0,0.9484798201624245,184.09870135404003,True
AO-UEFA-2607561,AO-DOMESTIC:SLO,2.7755575615628914e-17,0.0,-0.4659488877647325,-0.23060531758755326,0.0,0.0,-0.4355143218127204,-0.21554277976141553,0.0,0.0,0.9346826084336977,143.09858156,True,-0.4659488877647325,-0.23060531758755326,0.0,0.0,-0.4355143218127204,-0.21554277976141553,0.0,0.0,0.9346826084336977,143.09858156,True
AO-UEFA-2608297,AO-DOMESTIC:BUL,0.0,0.0,1.9311771723100335,2.375523450485432,0.0,0.0,1.8114939325531543,2.228302187336152,0.0,0.0,0.938025758862033,151.35736100000003,True,1.9311771723100335,2.375523450485432,0.0,0.0,1.8114939325531543,2.228302187336152,0.0,0.0,0.938025758862033,151.35736100000003,True
AO-UEFA-2608569,AO-DOMESTIC:AZB,0.5314410000000009,0.5314410000000009,-1.0883119301983484,-1.3621899702839246,0.0,0.0,-0.9983458273482109,-1.249583538646578,0.0,0.0,0.9173342675442868,110.969109,True,-1.0882998223048461,-1.3619311735424666,0.0,0.0,-0.99793774203733,-1.24884934489543,0.0,0.0,0.9169694982802225,110.437668,True
AO-UEFA-2608927,AO-DOMESTIC:LIT,14.400000000000006,28.25681130000001,0.1451160862896131,0.0021858637292419252,0.0,0.0,0.13793497707115404,0.0020776956647791914,0.0,0.0,0.9505147265057337,192.08032196000002,True,0.3604517090309288,0.3390767691264437,0.0,0.0,0.33971506025066256,0.3195698124530349,0.0,0.0,0.9424703829647069,163.82351066,True
AO-UEFA-2609189,AO-DOMESTIC:UKR,4.440892098500626e-16,0.0,-0.9756854105027852,1.6476139740845828,0.0,0.0,-0.882632716683554,1.4904783676560989,0.0,0.0,0.9046283845002051,94.85300000000002,True,-0.9756854105027852,1.6476139740845828,0.0,0.0,-0.882632716683554,1.4904783676560989,0.0,0.0,0.9046283845002051,94.85300000000002,True
AO-UEFA-2609193,AO-DOMESTIC:UKR,1.1102230246251565e-16,0.0,0.8746365139719158,0.8186569299013855,0.0,0.0,0.7049787803828103,0.6598578435433878,0.0,0.0,0.8060248676119721,41.553000000000004,True,0.8746365139719158,0.8186569299013855,0.0,0.0,0.7049787803828103,0.6598578435433878,0.0,0.0,0.8060248676119721,41.553000000000004,True
AO-UEFA-2609356,AO-DOMESTIC:AZB,1.0628819999999735,1.0628819999999735,2.744003713480301,1.9251988191066367,0.0,0.0,2.562522646547654,1.7978713180422137,0.0,0.0,0.9338626744413298,141.20055,True,2.744101286329896,1.925070771095068,0.0,0.0,2.561328946591017,1.7968503986369673,0.0,0.0,0.9333944630071116,140.13766800000002,True
AO-UEFA-2609532,4630,0.0,0.0,1.6045356100878037,1.6135876357189285,0.0,0.0,1.514604750218339,1.523149428774429,0.0,0.0,0.9439520947344114,168.4188,True,1.6045356100878037,1.6135876357189285,0.0,0.0,1.514604750218339,1.523149428774429,0.0,0.0,0.9439520947344114,168.4188,True
AO-UEFA-2609987,AO-DOMESTIC:ARM,0.0,0.0,2.8033933408887015,2.022653629335833,0.0,0.0,2.640099814987596,1.9048370397072747,0.0,0.0,0.941751475428225,161.67816822000003,True,2.8033933408887015,2.022653629335833,0.0,0.0,2.640099814987596,1.9048370397072747,0.0,0.0,0.941751475428225,161.67816822000003,True
AO-UEFA-2610060,AO-DOMESTIC:BUL,0.0,0.0,1.0352133123262248,1.3835852367936048,0.0,0.0,0.9720101935509087,1.2991128860079117,0.0,0.0,0.9389467677600739,153.791492,True,1.0352133123262248,1.3835852367936048,0.0,0.0,0.9720101935509087,1.2991128860079117,0.0,0.0,0.9389467677600739,153.791492,True
AO-UEFA-2610140,AO-DOMESTIC:SRB,0.0,0.0,1.0933035567277671,0.5098913817947235,0.0,0.0,1.027663959395892,0.4792785983842577,0.0,0.0,0.9399621478152573,156.561588,True,1.0933035567277671,0.5098913817947235,0.0,0.0,1.027663959395892,0.4792785983842577,0.0,0.0,0.9399621478152573,156.561588,True
AO-UEFA-2610262,AO-DOMESTIC:BUL,0.0,0.0,1.8644061131625589,1.2734715840825914,0.0,0.0,1.7497981586993538,1.1951892976814003,0.0,0.0,0.9385284388127233,152.67685100000003,True,1.8644061131625589,1.2734715840825914,0.0,0.0,1.7497981586993538,1.1951892976814003,0.0,0.0,0.9385284388127233,152.67685100000003,True
AO-UEFA-2610274,AO-DOMESTIC:SVK,0.0,0.0,1.4616144136567042,-0.8152967907462031,0.0,0.0,1.3024976885313255,-0.7265405810806103,0.0,0.0,0.8911363191012215,81.858,True,1.4616144136567042,-0.8152967907462031,0.0,0.0,1.3024976885313255,-0.7265405810806103,0.0,0.0,0.8911363191012215,81.858,True
AO-UEFA-2610304,AO-DOMESTIC:ARM,2.220446049250313e-16,0.0,1.9504614303150571,1.509121019199574,0.0,0.0,1.8360646032936927,1.4206093196066256,0.0,0.0,0.9413488391806415,160.49960922,True,1.9504614303150571,1.509121019199574,0.0,0.0,1.8360646032936927,1.4206093196066256,0.0,0.0,0.9413488391806415,160.49960922,True
AO-UEFA-2611621,AO-DOMESTIC:GEO,1.1102230246251565e-16,0.008469205678479974,0.27351841029374263,0.598134654171041,0.0,0.0,0.19228384373525986,0.4204895394491085,0.0,0.0,0.7030014671727521,23.6702,True,0.2658686753154088,0.589665448492561,0.0,0.0,0.18690606882200847,0.4145356754313493,0.0,0.0,0.7030014671727521,23.6702,True
AO-UEFA-2613172,AO-DOMESTIC:UKR,2.220446049250313e-16,0.0,1.3765814618738348,1.3556273974946917,0.0,0.0,1.032436096405376,1.0167205481210189,0.0,0.0,0.75,30.0,True,1.3765814618738348,1.3556273974946917,0.0,0.0,1.032436096405376,1.0167205481210189,0.0,0.0,0.75,30.0,True
AO-UEFA-2613214,AO-DOMESTIC:LIT,13.5,17.1,1.437289476538119,0.6928081211768143,0.0,0.0,1.2545653792907452,0.6047307083980078,0.0,0.0,0.8728689660433009,68.659,True,0.7426134999455769,0.5995801239896833,0.0,0.0,0.6219790679461005,0.5021808608454341,0.0,0.0,0.8375542162803165,51.559000000000005,True
AO-UEFA-4251,4675,0.0,0.0,-0.821344566938008,-0.24841569258930662,0.0,0.0,-0.7519563836714642,-0.227429234167925,0.0,0.0,0.9155187894829273,108.36951600000002,True,-0.821344566938008,-0.24841569258930662,0.0,0.0,-0.7519563836714642,-0.227429234167925,0.0,0.0,0.9155187894829273,108.36951600000002,True
AO-UEFA-4608,4338,0.0,0.0,-0.10185269377957783,0.6562517248607705,0.0,0.0,-0.09517037747119601,0.6131965886566056,0.0,0.0,0.9343923458436633,142.42123999999998,True,-0.10185269377957783,0.6562517248607705,0.0,0.0,-0.09517037747119601,0.6131965886566056,0.0,0.0,0.9343923458436633,142.42123999999998,True
AO-UEFA-50008,4675,0.0,0.0,0.6180894039104446,0.3603615864786257,0.0,0.0,0.574558644559112,0.3349820646793192,0.0,0.0,0.9295720666364314,131.989116,True,0.6180894039104446,0.3603615864786257,0.0,0.0,0.574558644559112,0.3349820646793192,0.0,0.0,0.9295720666364314,131.989116,True
AO-UEFA-50018,4331,1.1102230246251565e-16,0.0,-0.24542077942089943,-0.5860326229652805,0.0,0.0,-0.23363829203965655,-0.5578975889173157,0.0,0.0,0.9519906692129122,198.29284299646002,True,-0.24542077942089943,-0.5860326229652805,0.0,0.0,-0.23363829203965655,-0.5578975889173157,0.0,0.0,0.9519906692129122,198.29284299646002,True
AO-UEFA-50019,4340,2.220446049250313e-16,0.0,1.125035213913529,1.4023428559138658,0.0,0.0,1.039114575680368,1.2952438142912501,0.0,0.0,0.9236284898725268,120.93888000000001,True,1.125035213913529,1.4023428559138658,0.0,0.0,1.039114575680368,1.2952438142912501,0.0,0.0,0.9236284898725268,120.93888000000001,True
AO-UEFA-50021,4340,2.220446049250313e-16,0.0,0.3852474017607089,1.5590292908386407,0.0,0.0,0.3563746429550045,1.4421862531447176,0.0,0.0,0.9250539817432998,123.42936999999999,True,0.3852474017607089,1.5590292908386407,0.0,0.0,0.3563746429550045,1.4421862531447176,0.0,0.0,0.9250539817432998,123.42936999999999,True
AO-UEFA-50022,4334,0.5314410000000294,0.5314410000000294,-0.4174229546407035,-1.5148719390702126,0.0,0.0,-0.3923531950482227,-1.4238911367361038,0.0,0.0,0.9399415884685604,156.50457021769805,True,-0.4167467098226483,-1.5149894398605033,0.0,0.0,-0.39163742184410905,-1.423710240209253,0.0,0.0,0.939749283229555,155.97312921769802,True
AO-UEFA-50023,4334,1.926638203517128e-05,1.926638203517128e-05,1.7641383754939846,0.2121080171468017,0.0,0.0,1.6933698563246127,0.20359929102534438,0.0,0.0,0.959884938646292,239.28292921769804,True,1.7641371498916485,0.21208875076476652,0.0,0.0,1.6933686798873895,0.20358079751540661,0.0,0.0,0.959884938646292,239.28292921769804,True
AO-UEFA-50029,4332,2.7755575615628914e-17,0.0,0.021061875257918344,-0.22050568382435015,0.0,0.0,0.020344042192621238,-0.21299038573257367,0.0,0.0,0.9659178939906012,283.4090985234981,True,0.021061875257918344,-0.22050568382435015,0.0,0.0,0.020344042192621238,-0.21299038573257367,0.0,0.0,0.9659178939906012,283.4090985234981,True
AO-UEFA-50030,4621,0.0,0.0,1.5663316987085318,1.3163629342373762,0.0,0.0,1.4604591255626607,1.2273864223296682,0.0,0.0,0.9324073098736589,137.944992,True,1.5663316987085318,1.3163629342373762,0.0,0.0,1.4604591255626607,1.2273864223296682,0.0,0.0,0.9324073098736589,137.944992,True
AO-UEFA-50031,4675,0.0,0.0,2.5083429000685897,0.22364833474260312,0.0,0.0,2.3316854934495788,0.207897244726478,0.0,0.0,0.9295720666364314,131.989116,True,2.5083429000685897,0.22364833474260312,0.0,0.0,2.3316854934495788,0.207897244726478,0.0,0.0,0.9295720666364314,131.989116,True
AO-UEFA-50037,4331,4.440892098500626e-16,0.0,3.0,2.414725582425849,0.0,0.0,2.8861810785035824,2.3231117619253427,0.0,0.0,0.9620603595011942,253.576561836814,True,3.0,2.414725582425849,0.0,0.0,2.8861810785035824,2.3231117619253427,0.0,0.0,0.9620603595011942,253.576561836814,True
AO-UEFA-50043,4338,0.0,0.0,3.0,1.6777823396295781,0.0,0.0,2.8020079561122913,1.5670531547555908,0.0,0.0,0.9340026520374305,141.52124,True,3.0,1.6777823396295781,0.0,0.0,2.8020079561122913,1.5670531547555908,0.0,0.0,0.9340026520374305,141.52124,True
AO-UEFA-50044,AO-DOMESTIC:BUL,0.0,0.0,2.711134264249806,2.636307751536183,0.0,0.0,2.541694622938962,2.471544594766117,0.0,0.0,0.9375023053837102,150.005902,True,2.711134264249806,2.636307751536183,0.0,0.0,2.541694622938962,2.471544594766117,0.0,0.0,0.9375023053837102,150.005902,True
AO-UEFA-50049,AO-DOMESTIC:ALB,0.00949624232880375,0.009496242328803639,0.9128836573831028,0.18445875136209136,0.0,0.0,0.8617935900999844,0.1741354095629136,0.0,0.0,0.9440344157002716,168.68124000000003,True,0.9033874150542992,0.1909029966981211,0.0,0.0,0.8528288105217641,0.18021899894334165,0.0,0.0,0.9440344157002716,168.68124000000003,True
AO-UEFA-50050,AO-DOMESTIC:SCO,0.0,0.0,3.0,2.5434975772263457,0.0,0.0,2.881137563387567,2.442722137377365,0.0,0.0,0.9603791877958557,242.39260488844823,True,3.0,2.5434975772263457,0.0,0.0,2.881137563387567,2.442722137377365,0.0,0.0,0.9603791877958557,242.39260488844823,True
AO-UEFA-50051,4335,4.440892098500626e-16,0.0,2.1770793647484172,2.277572309845248,0.0,0.0,2.0946303031013063,2.1913174388374173,0.0,0.0,0.9621285916434016,254.05144233981662,True,2.1770793647484172,2.277572309845248,0.0,0.0,2.0946303031013063,2.1913174388374173,0.0,0.0,0.9621285916434016,254.05144233981662,True
AO-UEFA-50058,4332,2.220446049250313e-16,0.0,1.1180164275811793,1.2829034941677815,0.0,0.0,1.0799120731761083,1.239179441279727,0.0,0.0,0.9659178939906012,283.4090985234981,True,1.1180164275811793,1.2829034941677815,0.0,0.0,1.0799120731761083,1.239179441279727,0.0,0.0,0.9659178939906012,283.4090985234981,True
AO-UEFA-50062,4337,0.0,0.0,3.0,1.4326473892323832,0.0,0.0,2.8730924367936073,1.3720427928652226,0.0,0.0,0.9576974789312025,226.39253045313262,True,3.0,1.4326473892323832,0.0,0.0,2.8730924367936073,1.3720427928652226,0.0,0.0,0.9576974789312025,226.39253045313262,True
AO-UEFA-50063,4422,1.1102230246251565e-16,0.0,0.9261293269885794,1.295074891808241,0.0,0.0,0.8660898084156803,1.2111172081952537,0.0,0.0,0.9351715610085205,144.25329000000002,True,0.9261293269885794,1.295074891808241,0.0,0.0,0.8660898084156803,1.2111172081952537,0.0,0.0,0.9351715610085205,144.25329000000002,True
