candidate,season,team_id,team_name,ao_first_elo,european_exposure,saturation_count,country_strength_saturated,achievement_saturated,european_history_saturated,exposure_saturated
c0_e0_x0,2018/19,176,Rio Ave,1088.2534909093945,0.328,0,False,False,False,False
c0_e0_x0,2018/19,170,Górnik Zabrze,1084.9331652366934,0.0,0,False,False,False,False
c0_e0_x0,2018/19,46,FK Jablonec,1074.809157231061,0.23399999999999999,0,False,False,False,False
c0_e0_x0,2018/19,45,Apollon Limassol,1071.315725769126,0.928,1,False,False,False,True
c0_e0_x0,2018/19,34,CSKA Sofia,1071.2380725575724,0.09533333333333334,0,False,False,False,False
c0_e0_x0,2018/19,95,Asteras Tripolis,1063.5176826851693,0.38133333333333336,0,False,False,False,False
c0_e0_x0,2018/19,157,Vitesse Arnhem,1060.678744809583,0.528,0,False,False,False,False
c0_e0_x0,2018/19,221,FC Sankt Gallen,1060.2861850673826,0.07,0,False,False,False,False
c0_e0_x0,2018/19,166,Lillestrøm SK,1051.6754018415927,0.0,0,False,False,False,False
c0_e0_x0,2018/19,125,Tobol Kustanai,1046.3565885379564,0.0,0,False,False,False,False
c0_e0_x0,2018/19,230,FC Mariupol,1039.8902837867572,0.0,0,False,False,False,False
c0_e0_x0,2018/19,201,DAC Dunajska Streda,1027.9507836219348,0.0,0,False,False,False,False
c0_e0_x0,2018/19,96,Atromitos FC,1023.7627404965176,0.32,0,False,False,False,False
c0_e0_x0,2018/19,12,Admira Wacker,1018.0201611994503,0.27,0,False,False,False,False
c0_e0_x0,2018/19,172,Lech Poznan,1002.6267170525898,0.7033333333333334,0,False,False,False,False
c0_e0_x0,2018/19,232,Vorskla Poltava,997.8471848362495,0.3446666666666667,0,False,False,False,False
c0_e0_x0,2018/19,16,Sturm Graz,992.9536271919611,0.48400000000000004,0,False,False,False,False
c0_e0_x0,2018/19,39,Hajduk Split,989.8899184604996,0.9906666666666667,1,False,False,False,True
c0_e0_x0,2018/19,22,Dinamo Minsk,987.6194059285988,1.0,1,False,False,False,True
c0_e0_x0,2018/19,181,Universitatea Craiova,987.4353605504423,0.24200000000000002,0,False,False,False,False
c0_e0_x0,2018/19,216,BK Häcken,982.0308655597969,0.2586666666666667,0,False,False,False,False
c0_e0_x0,2018/19,40,NK Osijek,977.3118594582417,0.33,0,False,False,False,False
c0_e0_x0,2018/19,146,Petrocub Hîncesti,975.2401309176648,0.0,0,False,False,False,False
c0_e0_x0,2018/19,207,Rudar Velenje,973.7925221758682,0.09533333333333334,0,False,False,False,False
c0_e0_x0,2018/19,102,Újpest TE,972.8344464571448,0.0,0,False,False,False,False
c0_e0_x0,2018/19,23,Dynamo Brest,971.4391169459393,0.24200000000000002,0,False,False,False,False
c0_e0_x0,2018/19,194,Glasgow Rangers,970.1547023067301,0.24200000000000002,0,False,False,False,False
c0_e0_x0,2018/19,73,KuPS Kuopio,969.9457862138017,0.0,0,False,False,False,False
c0_e0_x0,2018/19,3,Luftëtari Gjirokastër,968.8310740593836,0.0,0,False,False,False,False
c0_e0_x0,2018/19,17,Gabala FK,957.8212279959471,0.8513333333333335,1,False,False,False,True
c0_e0_x0,2018/19,109,Dundalk,955.7735142126988,0.7713333333333334,0,False,False,False,False
c0_e0_x0,2018/19,195,Hibernian,955.0356453255611,0.24933333333333335,0,False,False,False,False
c0_e0_x0,2018/19,71,HJK Helsinki,949.5524921449836,0.9373333333333334,1,False,False,False,True
c0_e0_x0,2018/19,37,Slavia Sofia,949.23505308905,0.198,0,False,False,False,False
c0_e0_x0,2018/19,51,Brøndby IF,947.2670638337117,0.8513333333333335,1,False,False,False,True
c0_e0_x0,2018/19,72,Ilves Tampere,946.7969093270453,0.0,0,False,False,False,False
c0_e0_x0,2018/19,42,AEK Larnaca,945.5763514434418,0.7466666666666667,0,False,False,False,False
c0_e0_x0,2018/19,158,FK Shkupi,944.948863994153,0.0,0,False,False,False,False
c0_e0_x0,2018/19,161,Vardar Skopje,931.4270339863947,0.726,0,False,False,False,False
c0_e0_x0,2018/19,206,Olimpija Ljubljana,929.5797148033155,0.49133333333333334,0,False,False,False,False
c0_e0_x0,2018/19,182,Viitorul Constanta,924.811091011968,0.48400000000000004,0,False,False,False,False
c0_e0_x0,2018/19,220,FC Luzern,920.7218379374123,0.5353333333333333,0,False,False,False,False
c0_e0_x0,2018/19,203,Spartak Trnava,912.3628980011057,0.6000000000000001,0,False,False,False,False
c0_e0_x0,2018/19,143,Gzira United,909.5484515793507,0.0,0,False,False,False,False
c0_e0_x0,2018/19,123,Irtysh Pavlodar,907.4095079307258,0.3466666666666667,0,False,False,False,False
c0_e0_x0,2018/19,101,Videoton Fehérvár,905.9886733697888,0.8513333333333335,1,False,False,False,True
c0_e0_x0,2018/19,171,Jagiellonia Bialystok,904.804242157244,0.45933333333333337,0,False,False,False,False
c0_e0_x0,2018/19,103,FH Hafnarfjardar,889.0801167255704,0.9013333333333333,1,False,False,False,True
c0_e0_x0,2018/19,160,Shkendija Tetovo,888.6100995534199,0.8420000000000001,0,False,False,False,False
c0_e0_x0,2018/19,134,Stumbras Kaunas,887.8165589341645,0.0,0,False,False,False,False
c0_e0_x0,2018/19,215,AIK Stockholm,885.0754750805365,0.9126666666666667,1,False,False,False,True
c0_e0_x0,2018/19,130,Riga FC,883.4075333220596,0.0,0,False,False,False,False
c0_e0_x0,2018/19,192,Aberdeen,881.5898659515578,0.8860000000000001,1,False,False,False,True
c0_e0_x0,2018/19,136,Zalgiris Vilnius,881.2904171984834,0.752,0,False,False,False,False
c0_e0_x0,2018/19,104,IBV Vestmannaeyjar,879.5661011013472,0.060666666666666674,0,False,False,False,False
c0_e0_x0,2018/19,200,AS Trencín,878.2743433246492,0.876,1,False,False,False,True
c0_e0_x0,2018/19,111,Beitar Jerusalem,874.6711928702875,0.7293333333333333,0,False,False,False,False
c0_e0_x0,2018/19,237,The New Saints,872.0441436188978,0.84,0,False,False,False,False
c0_e0_x0,2018/19,19,Neftchi Baku,863.9730055004122,0.562,0,False,False,False,False
c0_e0_x0,2018/19,100,Honvéd Budapest,861.297565291969,0.30266666666666664,0,False,False,False,False
c0_e0_x0,2018/19,33,Zrinjski Mostar,861.1453548380479,0.7426666666666667,0,False,False,False,False
c0_e0_x0,2018/19,204,NK Domzale,859.6321850896359,0.798,0,False,False,False,False
c0_e0_x0,2018/19,35,Levski Sofia,856.6315818972256,0.5353333333333333,0,False,False,False,False
c0_e0_x0,2018/19,135,Suduva Marijampole,855.389576322539,0.5793333333333334,0,False,False,False,False
c0_e0_x0,2018/19,1,FK Kukësi,846.695890339763,0.8413333333333334,0,False,False,False,False
c0_e0_x0,2018/19,202,Slovan Bratislava,846.1735338510825,0.8833333333333333,1,False,False,False,True
c0_e0_x0,2018/19,70,FC Lahti,845.4252562196198,0.14666666666666667,0,False,False,False,False
c0_e0_x0,2018/19,145,Milsami Orhei,844.3195291473871,0.512,0,False,False,False,False
c0_e0_x0,2018/19,138,F91 Dudelange,843.5698651932782,0.7333333333333333,0,False,False,False,False
c0_e0_x0,2018/19,8,Alashkert FC,837.5784204043506,0.6933333333333334,0,False,False,False,False
c0_e0_x0,2018/19,140,Racing Union Luxembourg,837.2233122000227,0.0,0,False,False,False,False
c0_e0_x0,2018/19,83,Torpedo Kutaisi,835.2758382285048,0.29333333333333333,0,False,False,False,False
c0_e0_x0,2018/19,106,Valur Reykjavik,830.4673169365926,0.48400000000000004,0,False,False,False,False
c0_e0_x0,2018/19,235,Cefn Druids,828.0979819380194,0.0,0,False,False,False,False
c0_e0_x0,2018/19,105,Stjarnan FC,826.5506053884616,0.5186666666666667,0,False,False,False,False
c0_e0_x0,2018/19,18,Kesla FK,824.3426796952749,0.6593333333333333,0,False,False,False,False
c0_e0_x0,2018/19,124,Kairat Almaty,822.7926810321787,0.8326666666666667,0,False,False,False,False
c0_e0_x0,2018/19,2,KF Laçi,822.6758268282912,0.31066666666666665,0,False,False,False,False
c0_e0_x0,2018/19,65,Trans Narva,822.5359725036192,0.051333333333333335,0,False,False,False,False
c0_e0_x0,2018/19,131,Spartaks Jurmala,821.9879301336686,0.6133333333333333,0,False,False,False,False
c0_e0_x0,2018/19,81,Dinamo Tbilisi,815.285445694375,0.5820000000000001,0,False,False,False,False
c0_e0_x0,2018/19,159,Rabotnicki Skopje,807.6823375115573,0.7793333333333334,0,False,False,False,False
c0_e0_x0,2018/19,107,Cork City,807.3764598879702,0.7026666666666667,0,False,False,False,False
c0_e0_x0,2018/19,152,Sutjeska Niksic,806.7212155626025,0.5353333333333333,0,False,False,False,False
c0_e0_x0,2018/19,128,FK Liepaja,805.2571188155505,0.48400000000000004,0,False,False,False,False
c0_e0_x0,2018/19,163,Coleraine,802.390784793381,0.24200000000000002,0,False,False,False,False
c0_e0_x0,2018/19,99,Ferencváros,799.6544024460886,0.77,0,False,False,False,False
c0_e0_x0,2018/19,144,Valletta FC,799.3820880644945,0.8226666666666667,0,False,False,False,False
c0_e0_x0,2018/19,92,Lincoln Red Imps,798.9213185430641,0.7446666666666667,0,False,False,False,False
c0_e0_x0,2018/19,164,Crusaders Belfast,797.2531695836169,0.7773333333333333,0,False,False,False,False
c0_e0_x0,2018/19,9,Banants Yerevan,792.8550649971278,0.29333333333333333,0,False,False,False,False
c0_e0_x0,2018/19,30,FK Sarajevo,791.7548749348392,0.5793333333333334,0,False,False,False,False
c0_e0_x0,2018/19,32,Zeljeznicar Sarajevo,791.3299132421453,0.65,0,False,False,False,False
c0_e0_x0,2018/19,63,Kalju Nomme,791.2864143999986,0.912,1,False,False,False,True
c0_e0_x0,2018/19,137,CS Fola Esch,790.7133576423442,0.8213333333333334,0,False,False,False,False
c0_e0_x0,2018/19,24,Shakhtior Saligorsk,790.3395019974249,0.8306666666666667,0,False,False,False,False
c0_e0_x0,2018/19,108,Derry City,790.2962416651685,0.406,0,False,False,False,False
c0_e0_x0,2018/19,4,Partizani Tirana,785.0665255768163,0.6586666666666666,0,False,False,False,False
c0_e0_x0,2018/19,149,Buducnost Podgorica,781.6480275608377,0.7353333333333334,0,False,False,False,False
c0_e0_x0,2018/19,69,Víkingur,778.9675109861436,0.8213333333333334,0,False,False,False,False
c0_e0_x0,2018/19,93,St Joseph's FC,777.3522336142761,0.24200000000000002,0,False,False,False,False
c0_e0_x0,2018/19,142,Birkirkara,777.2914287576959,0.5900000000000001,0,False,False,False,False
c0_e0_x0,2018/19,132,FC Vaduz,775.8093788614434,0.8839999999999999,1,False,False,False,True
c0_e0_x0,2018/19,150,OFK Titograd,774.7914166355122,0.7273333333333334,0,False,False,False,False
c0_e0_x0,2018/19,82,Samtredia,774.0444029278544,0.44000000000000006,0,False,False,False,False
c0_e0_x0,2018/19,129,FK Ventspils,768.0709403025891,0.788,0,False,False,False,False
c0_e0_x0,2018/19,139,Progrès Niederkorn,767.3664414010348,0.4326666666666667,0,False,False,False,False
c0_e0_x0,2018/19,10,Gandzasar Kapan,766.9338281615815,0.29333333333333333,0,False,False,False,False
c0_e0_x0,2018/19,148,Zaria Balti,766.4148250630491,0.48400000000000004,0,False,False,False,False
c0_e0_x0,2018/19,133,FK Trakai,764.0761049134741,0.7013333333333334,0,False,False,False,False
c0_e0_x0,2018/19,7,UE Engordany,762.6192082933921,0.0,0,False,False,False,False
c0_e0_x0,2018/19,62,Flora Tallinn,762.2052095308852,0.638,0,False,False,False,False
c0_e0_x0,2018/19,162,Cliftonville,756.8011958524736,0.3806666666666667,0,False,False,False,False
c0_e0_x0,2018/19,151,Rudar Pljevlja,753.2707497138822,0.4053333333333333,0,False,False,False,False
c0_e0_x0,2018/19,110,Shamrock Rovers,752.0176404854042,0.6573333333333333,0,False,False,False,False
c0_e0_x0,2018/19,31,Siroki Brijeg,750.7292805491793,0.6573333333333333,0,False,False,False,False
c0_e0_x0,2018/19,5,FC Santa Coloma,750.5939403986231,0.7506666666666666,0,False,False,False,False
c0_e0_x0,2018/19,67,KI Klaksvik,747.9245973792397,0.24200000000000002,0,False,False,False,False
c0_e0_x0,2018/19,64,Levadia Tallinn,746.1717707471266,0.796,0,False,False,False,False
c0_e0_x0,2018/19,236,Connah's Quay,741.8230480263034,0.47600000000000003,0,False,False,False,False
c0_e0_x0,2018/19,126,FC Drita,737.6708259061201,0.0,0,False,False,False,False
c0_e0_x0,2018/19,165,Glenavon,736.0153333254881,0.44000000000000006,0,False,False,False,False
c0_e0_x0,2018/19,141,Balzan FC,731.7242767422945,0.5866666666666667,0,False,False,False,False
c0_e0_x0,2018/19,91,Europa FC,725.793260866746,0.7180000000000001,0,False,False,False,False
c0_e0_x0,2018/19,66,B36 Torshavn,712.6164986140749,0.682,0,False,False,False,False
c0_e0_x0,2018/19,80,Chikhura Sachkhere,710.5009831377807,0.6306666666666667,0,False,False,False,False
c0_e0_x0,2018/19,11,Pyunik Yerevan,694.1793127023082,0.7693333333333333,0,False,False,False,False
c0_e0_x0,2018/19,190,La Fiorita,691.737310836299,0.7333333333333333,0,False,False,False,False
c0_e0_x0,2018/19,191,Tre Fiori,691.3470900960369,0.0,0,False,False,False,False
c0_e0_x0,2018/19,234,Bala Town,690.6629484184084,0.638,0,False,False,False,False
c0_e0_x0,2018/19,68,NSI Runavik,685.0683050743149,0.5866666666666667,0,False,False,False,False
c0_e0_x0,2018/19,189,Folgore,664.0083527343639,0.682,0,False,False,False,False
c0_e0_x0,2018/19,6,Sant Julià,659.1442223422728,0.48400000000000004,0,False,False,False,False
c0_e0_x0,2018/19,127,FC Prishtina,651.4949936787367,0.24200000000000002,0,False,False,False,False
c0_e0_x0,2019/20,210,FC Barcelona,1986.4473413208755,1.0,2,False,False,True,True
c0_e0_x0,2019/20,58,Manchester City,1983.7991710191657,1.0,2,False,False,True,True
c0_e0_x0,2019/20,118,Juventus,1975.94726319504,1.0,2,False,False,True,True
c0_e0_x0,2019/20,85,Bayern München,1974.4374261476778,1.0,2,False,False,True,True
c0_e0_x0,2019/20,208,Atlético Madrid,1970.2828827626074,1.0,2,False,False,True,True
c0_e0_x0,2019/20,77,Paris Saint-Germain,1968.9360440149026,1.0,1,False,False,False,True
c0_e0_x0,2019/20,212,Real Madrid,1967.0955247370334,1.0,2,False,False,True,True
c0_e0_x0,2019/20,55,Arsenal,1958.3929701352122,1.0,2,False,False,True,True
c0_e0_x0,2019/20,57,Liverpool,1937.2097121345514,0.8,1,False,False,True,False
c0_e0_x0,2019/20,213,Sevilla,1929.9271023176154,1.0,1,False,False,False,True
c0_e0_x0,2019/20,60,Tottenham Hotspur,1927.927898695536,1.0,1,False,False,False,True
c0_e0_x0,2019/20,59,Manchester United,1924.3122986402332,0.9300000000000002,1,False,False,False,True
c0_e0_x0,2019/20,175,FC Porto,1922.4502528570101,1.0,1,False,False,False,True
c0_e0_x0,2019/20,56,Chelsea,1904.1088821831731,0.8,0,False,False,False,False
c0_e0_x0,2019/20,115,AS Roma,1896.0814464406753,1.0,1,False,False,False,True
c0_e0_x0,2019/20,86,Borussia Dortmund,1879.6875806803805,1.0,1,False,False,False,True
c0_e0_x0,2019/20,120,Napoli,1849.4525186429514,1.0,1,False,False,False,True
c0_e0_x0,2019/20,154,Ajax,1845.7711263394888,0.9640000000000001,1,False,False,False,True
c0_e0_x0,2019/20,232,Shakhtar Donetsk,1835.684655375961,1.0,1,False,False,False,True
c0_e0_x0,2019/20,76,Olympique Lyon,1827.6110397277673,0.9906666666666667,1,False,False,False,True
c0_e0_x0,2019/20,174,Benfica,1802.7442817871024,1.0,1,False,False,False,True
c0_e0_x0,2019/20,188,Zenit St. Petersburg,1791.7863273202834,1.0,1,False,False,False,True
c0_e0_x0,2019/20,13,FC Salzburg,1773.699070218056,0.9826666666666667,1,False,False,False,True
c0_e0_x0,2019/20,224,Besiktas,1742.017578872055,1.0,1,False,False,False,True
c0_e0_x0,2019/20,229,Dinamo Kiev,1726.7474425111898,1.0,1,False,False,False,True
c0_e0_x0,2019/20,177,Sporting CP Lisbon,1691.0583488161096,1.0,1,False,False,False,True
c0_e0_x0,2019/20,184,CSKA Moscow,1676.6929677945604,1.0,1,False,False,False,True
c0_e0_x0,2019/20,219,FC Basel,1636.6408402619813,1.0,1,False,False,False,True
c0_e0_x0,2019/20,84,Bayer Leverkusen,1634.5932101555177,0.73,0,False,False,False,False
c0_e0_x0,2019/20,50,Viktoria Plzen,1593.3823965815316,0.9813333333333334,1,False,False,False,True
c0_e0_x0,2019/20,97,Olympiakos Piraeus,1565.2136028786513,1.0,1,False,False,False,True
c0_e0_x0,2019/20,119,Lazio,1551.6708746356683,0.73,0,False,False,False,False
c0_e0_x0,2019/20,214,Valencia,1549.4359916455078,0.4600000000000001,0,False,False,False,False
c0_e0_x0,2019/20,185,FK Krasnodar,1533.2898415707298,0.9640000000000001,1,False,False,False,True
c0_e0_x0,2019/20,38,Dinamo Zagreb,1518.5163009460327,0.9640000000000001,1,False,False,False,True
c0_e0_x0,2019/20,53,FC København,1512.5020749866933,0.9826666666666667,1,False,False,False,True
c0_e0_x0,2019/20,26,Club Brugge,1502.7179193361544,0.9640000000000001,1,False,False,False,True
c0_e0_x0,2019/20,48,Slavia Praha,1491.220044796659,0.8,0,False,False,False,False
c0_e0_x0,2019/20,193,Celtic,1488.9571037455846,1.0,1,False,False,False,True
c0_e0_x0,2019/20,186,Lokomotiv Moscow,1485.618240943631,0.7813333333333334,0,False,False,False,False
c0_e0_x0,2019/20,157,PSV Eindhoven,1472.1029882787077,0.928,1,False,False,False,True
c0_e0_x0,2019/20,117,Internazionale,1466.3786114901345,0.6000000000000001,0,False,False,False,False
c0_e0_x0,2019/20,176,Sporting Braga,1464.9055718474888,0.8420000000000001,0,False,False,False,False
c0_e0_x0,2019/20,122,FK Astana,1462.5749803570925,1.0,1,False,False,False,True
c0_e0_x0,2019/20,89,RB Leipzig,1454.4001591634737,0.6000000000000001,0,False,False,False,False
c0_e0_x0,2019/20,223,Young Boys,1440.3020023551207,0.9826666666666667,1,False,False,False,True
c0_e0_x0,2019/20,27,Racing Genk,1439.6930993557007,0.53,0,False,False,False,False
c0_e0_x0,2019/20,21,BATE Borisov,1425.4770789035172,1.0,1,False,False,False,True
c0_e0_x0,2019/20,37,Ludogorets Razgrad,1418.3126064194596,0.9653333333333334,1,False,False,False,True
c0_e0_x0,2019/20,44,APOEL Nicosia,1404.9626379615474,1.0,1,False,False,False,True
c0_e0_x0,2019/20,49,Sparta Praha,1401.8358744651912,0.84,0,False,False,False,False
c0_e0_x0,2019/20,211,Getafe,1399.7548861887306,0.0,0,False,False,False,False
c0_e0_x0,2019/20,88,Eintracht Frankfurt,1389.285119158148,0.33,0,False,False,False,False
c0_e0_x0,2019/20,25,AA Gent,1388.6152666786897,0.8140000000000001,0,False,False,False,False
c0_e0_x0,2019/20,199,Red Star Belgrade,1382.9179535291482,0.8953333333333335,1,False,False,False,True
c0_e0_x0,2019/20,209,Espanyol,1357.2567791810775,0.0,0,False,False,False,False
c0_e0_x0,2019/20,180,FCSB,1353.6222722095704,1.0,1,False,False,False,True
c0_e0_x0,2019/20,225,Galatasaray,1351.6593916608442,0.728,0,False,False,False,False
c0_e0_x0,2019/20,61,Wolverhampton Wanderers,1342.2670171045543,0.0,0,False,False,False,False
c0_e0_x0,2019/20,187,Spartak Moscow,1340.9019556949136,0.7466666666666667,0,False,False,False,False
c0_e0_x0,2019/20,116,Atalanta,1333.2913777966755,0.6000000000000001,0,False,False,False,False
c0_e0_x0,2019/20,98,PAOK Thessaloniki,1330.8140588847332,0.9640000000000001,1,False,False,False,True
c0_e0_x0,2019/20,19,Qarabag FK,1328.18085593195,1.0,1,False,False,False,True
c0_e0_x0,2019/20,87,Borussia Mönchengladbach,1324.6196505658381,0.4,0,False,False,False,False
c0_e0_x0,2019/20,90,VfL Wolfsburg,1307.7322390998472,0.2,0,False,False,False,False
c0_e0_x0,2019/20,156,Feyenoord,1295.7582369777717,0.782,0,False,False,False,False
c0_e0_x0,2019/20,29,Standard Liège,1294.4799187167614,0.7126666666666668,0,False,False,False,False
c0_e0_x0,2019/20,74,AS Saint-Étienne,1290.573497322659,0.4,0,False,False,False,False
c0_e0_x0,2019/20,94,AEK Athens,1284.525221704367,0.7466666666666667,0,False,False,False,False
c0_e0_x0,2019/20,197,Partizan Belgrade,1277.633641825791,0.9466666666666667,1,False,False,False,True
c0_e0_x0,2019/20,172,Legia Warsaw,1271.5216755711062,1.0,1,False,False,False,True
c0_e0_x0,2019/20,121,Torino,1265.18022806697,0.07,0,False,False,False,False
c0_e0_x0,2019/20,79,Stade Rennais,1264.654647393737,0.33,0,False,False,False,False
c0_e0_x0,2019/20,218,Malmö FF,1257.5453818564017,0.728,0,False,False,False,False
c0_e0_x0,2019/20,206,NK Maribor,1255.373476621722,0.9653333333333334,1,False,False,False,True
c0_e0_x0,2019/20,114,Maccabi Tel-Aviv,1242.4287871873569,1.0,1,False,False,False,True
c0_e0_x0,2019/20,183,Arsenal Tula,1223.9492203679176,0.0,0,False,False,False,False
c0_e0_x0,2019/20,75,Lille OSC,1214.7627510568047,0.21666666666666667,0,False,False,False,False
c0_e0_x0,2019/20,45,Apollon Limassol,1201.7265587122126,0.9466666666666667,1,False,False,False,True
c0_e0_x0,2019/20,147,Sheriff Tiraspol,1193.854725030015,0.912,1,False,False,False,True
c0_e0_x0,2019/20,228,Yeni Malatyaspor,1193.0662664794177,0.0,0,False,False,False,False
c0_e0_x0,2019/20,226,Istanbul Basaksehir,1189.483544003214,0.7806666666666667,0,False,False,False,False
c0_e0_x0,2019/20,168,Rosenborg BK,1181.7831678986422,1.0,1,False,False,False,True
c0_e0_x0,2019/20,78,RC Strasbourg,1181.2286354932858,0.0,0,False,False,False,False
c0_e0_x0,2019/20,28,Royal Antwerp,1172.9727662073178,0.0,0,False,False,False,False
c0_e0_x0,2019/20,112,Hapoel Beer-Sheva,1168.5207092658463,0.9466666666666667,1,False,False,False,True
c0_e0_x0,2019/20,41,NK Rijeka,1165.0231139751577,0.8240000000000001,0,False,False,False,False
c0_e0_x0,2019/20,54,FC Midtjylland,1161.3632031568538,0.9813333333333334,1,False,False,False,True
c0_e0_x0,2019/20,233,Zorya Luhansk,1161.2617929949627,0.9386666666666666,1,False,False,False,True
c0_e0_x0,2019/20,195,Kilmarnock,1148.341708435078,0.0,0,False,False,False,False
c0_e0_x0,2019/20,95,Aris Thessaloniki,1138.491750427075,0.0,0,False,False,False,False
c0_e0_x0,2019/20,171,Lechia Gdansk,1136.9445879630666,0.0,0,False,False,False,False
c0_e0_x0,2019/20,153,AZ Alkmaar,1132.3451669738668,0.5720000000000001,0,False,False,False,False
c0_e0_x0,2019/20,178,Vitória Guimarães,1129.2850711540564,0.36533333333333334,0,False,False,False,False
c0_e0_x0,2019/20,227,Trabzonspor,1127.9346256258505,0.18266666666666667,0,False,False,False,False
c0_e0_x0,2019/20,167,Molde FK,1125.9981387131033,0.5206666666666667,0,False,False,False,False
c0_e0_x0,2019/20,23,FC Vitebsk,1116.1118851030387,0.0,0,False,False,False,False
c0_e0_x0,2019/20,16,Wolfsberger AC,1112.2912378821063,0.11266666666666666,0,False,False,False,False
c0_e0_x0,2019/20,100,FC Fehérvár,1110.5963967686725,0.9300000000000002,1,False,False,False,True
c0_e0_x0,2019/20,14,LASK,1105.414750242292,0.28600000000000003,0,False,False,False,False
c0_e0_x0,2019/20,173,Piast Gliwice,1105.226400925113,0.14666666666666667,0,False,False,False,False
c0_e0_x0,2019/20,220,FC Lugano,1102.8624921021665,0.27,0,False,False,False,False
c0_e0_x0,2019/20,12,Austria Wien,1099.816514840246,0.4700000000000001,0,False,False,False,False
c0_e0_x0,2019/20,52,Esbjerg fB,1097.862433683172,0.060666666666666674,0,False,False,False,False
c0_e0_x0,2019/20,42,AEK Larnaca,1097.1346979771001,0.8953333333333335,1,False,False,False,True
c0_e0_x0,2019/20,194,Glasgow Rangers,1090.1367412789698,0.528,0,False,False,False,False
c0_e0_x0,2019/20,46,FK Jablonec,1087.6195799840334,0.4426666666666667,0,False,False,False,False
c0_e0_x0,2019/20,203,Spartak Trnava,1066.306518485084,0.73,0,False,False,False,False
c0_e0_x0,2019/20,20,Sabail FK,1065.953281982888,0.0,0,False,False,False,False
c0_e0_x0,2019/20,113,Maccabi Haifa,1063.4884117936656,0.14666666666666667,0,False,False,False,False
c0_e0_x0,2019/20,36,Lokomotiv Plovdiv,1054.783775028614,0.0,0,False,False,False,False
c0_e0_x0,2019/20,198,Radnicki Nis,1052.6230702496266,0.28600000000000003,0,False,False,False,False
c0_e0_x0,2019/20,222,FC Thun,1040.450085976996,0.13,0,False,False,False,False
c0_e0_x0,2019/20,179,CFR Cluj,1037.4969071489809,0.3906666666666667,0,False,False,False,False
c0_e0_x0,2019/20,231,FC Oleksandriya,1036.2059939307665,0.3806666666666667,0,False,False,False,False
c0_e0_x0,2019/20,204,Mura Murska Sobota,1027.3794690531467,0.0,0,False,False,False,False
c0_e0_x0,2019/20,169,SK Brann Bergen,1025.1766719916764,0.198,0,False,False,False,False
c0_e0_x0,2019/20,51,Brøndby IF,1024.9392954705681,0.9013333333333333,1,False,False,False,True
c0_e0_x0,2019/20,230,FC Mariupol,1019.5951670990416,0.28600000000000003,0,False,False,False,False
c0_e0_x0,2019/20,39,Hajduk Split,1019.439129603267,0.956,1,False,False,False,True
c0_e0_x0,2019/20,22,Dinamo Minsk,1011.6085262309529,1.0,1,False,False,False,True
c0_e0_x0,2019/20,96,Atromitos FC,1009.7167796581344,0.406,0,False,False,False,False
c0_e0_x0,2019/20,9,Ararat-Armenia,1009.5648139244256,0.0,0,False,False,False,False
c0_e0_x0,2019/20,43,AEL Limassol,1005.8432849205622,0.33066666666666666,0,False,False,False,False
c0_e0_x0,2019/20,15,Sturm Graz,1002.0910155173057,0.6153333333333333,0,False,False,False,False
c0_e0_x0,2019/20,161,Shkendija Tetovo,999.1586834685857,0.9466666666666667,1,False,False,False,True
c0_e0_x0,2019/20,170,Cracovia Kraków,996.2889842464567,0.14666666666666667,0,False,False,False,False
c0_e0_x0,2019/20,125,Tobol Kustanai,995.3795891208865,0.28600000000000003,0,False,False,False,False
c0_e0_x0,2019/20,34,CSKA Sofia,993.5787515394206,0.3813333333333333,0,False,False,False,False
c0_e0_x0,2019/20,138,F91 Dudelange,992.8116697877399,0.8213333333333334,0,False,False,False,False
c0_e0_x0,2019/20,82,Saburtalo Tbilisi,986.3878944629753,0.0,0,False,False,False,False
c0_e0_x0,2019/20,108,Dundalk,986.2855656737958,0.84,0,False,False,False,False
c0_e0_x0,2019/20,200,DAC Dunajska Streda,973.5433525192009,0.28600000000000003,0,False,False,False,False
c0_e0_x0,2019/20,111,Bnei Yehuda,973.2376856664282,0.23399999999999999,0,False,False,False,False
c0_e0_x0,2019/20,70,HJK Helsinki,973.0678816070503,0.9640000000000001,1,False,False,False,True
c0_e0_x0,2019/20,40,NK Osijek,972.9723958400708,0.556,0,False,False,False,False
c0_e0_x0,2019/20,130,RFS Riga,971.6375363283707,0.0,0,False,False,False,False
c0_e0_x0,2019/20,217,IFK Norrköping,965.5889866647501,0.3806666666666667,0,False,False,False,False
c0_e0_x0,2019/20,181,Universitatea Craiova,964.8157597410082,0.44000000000000006,0,False,False,False,False
c0_e0_x0,2019/20,127,Feronikeli,964.5378893658877,0.0,0,False,False,False,False
c0_e0_x0,2019/20,135,Suduva Marijampole,962.3251740457017,0.7466666666666667,0,False,False,False,False
c0_e0_x0,2019/20,158,Akademija Pandev,961.5449330032961,0.0,0,False,False,False,False
c0_e0_x0,2019/20,155,FC Utrecht,961.1246449676056,0.27,0,False,False,False,False
c0_e0_x0,2019/20,166,FK Haugesund,959.6366133067684,0.2946666666666667,0,False,False,False,False
c0_e0_x0,2019/20,196,Cukaricki Belgrade,956.1476796437885,0.3466666666666667,0,False,False,False,False
