team_id,team_name,country,country_code,domestic_league
116,Atalanta,Italy,ITA,Historical domestic league
117,Internazionale,Italy,ITA,Historical domestic league
118,Juventus,Italy,ITA,Historical domestic league
119,Lazio,Italy,ITA,Historical domestic league
120,Napoli,Italy,ITA,Historical domestic league
121,Torino,Italy,ITA,Historical domestic league
122,FK Astana,Kazakhstan,KAZ,Historical domestic league
123,Kairat Almaty,Kazakhstan,KAZ,Historical domestic league
124,Ordabasy Shymkent,Kazakhstan,KAZ,Historical domestic league
125,Tobol Kustanai,Kazakhstan,KAZ,Historical domestic league
126,FC Prishtina,Kosovo,KOS,Historical domestic league
127,Feronikeli,Kosovo,KOS,Historical domestic league
128,FK Liepaja,Latvia,LAT,Historical domestic league
129,FK Ventspils,Latvia,LAT,Historical domestic league
130,RFS Riga,Latvia,LAT,Historical domestic league
131,Riga FC,Latvia,LAT,Historical domestic league
132,FC Vaduz,Liechtenstein,LIE,Historical domestic league
133,FK Riteriai,Lithuania,LIT,Historical domestic league
134,Kauno Zalgiris,Lithuania,LIT,Historical domestic league
135,Suduva Marijampole,Lithuania,LIT,Historical domestic league
136,Zalgiris Vilnius,Lithuania,LIT,Historical domestic league
137,CS Fola Esch,Luxembourg,LUX,Historical domestic league
138,F91 Dudelange,Luxembourg,LUX,Historical domestic league
139,Jeunesse d'Esch,Luxembourg,LUX,Historical domestic league
140,Progrès Niederkorn,Luxembourg,LUX,Historical domestic league
141,Balzan FC,Malta,MLT,Historical domestic league
142,Gzira United,Malta,MLT,Historical domestic league
143,Hibernians FC,Malta,MLT,Historical domestic league
144,Valletta FC,Malta,MLT,Historical domestic league
145,Milsami Orhei,Moldova,MOL,Historical domestic league
146,Petrocub Hîncesti,Moldova,MOL,Historical domestic league
147,Sheriff Tiraspol,Moldova,MOL,Historical domestic league
148,Speranta Nisporeni,Moldova,MOL,Historical domestic league
149,Buducnost Podgorica,Montenegro,MON,Historical domestic league
150,OFK Titograd,Montenegro,MON,Historical domestic league
151,Sutjeska Niksic,Montenegro,MON,Historical domestic league
152,Zeta Golubovci,Montenegro,MON,Historical domestic league
153,AZ Alkmaar,Netherlands,NED,Historical domestic league
154,Ajax,Netherlands,NED,Historical domestic league
155,FC Utrecht,Netherlands,NED,Historical domestic league
156,Feyenoord,Netherlands,NED,Historical domestic league
157,PSV Eindhoven,Netherlands,NED,Historical domestic league
158,Akademija Pandev,North Macedonia,MAC,Historical domestic league
159,FK Shkupi,North Macedonia,MAC,Historical domestic league
160,Makedonija GjP,North Macedonia,MAC,Historical domestic league
161,Shkendija Tetovo,North Macedonia,MAC,Historical domestic league
162,Ballymena United,Northern Ireland,NIR,Historical domestic league
163,Cliftonville,Northern Ireland,NIR,Historical domestic league
164,Crusaders Belfast,Northern Ireland,NIR,Historical domestic league
165,Linfield Belfast,Northern Ireland,NIR,Historical domestic league
166,FK Haugesund,Norway,NOR,Historical domestic league
167,Molde FK,Norway,NOR,Historical domestic league
168,Rosenborg BK,Norway,NOR,Historical domestic league
169,SK Brann Bergen,Norway,NOR,Historical domestic league
170,Cracovia Kraków,Poland,POL,Historical domestic league
171,Lechia Gdansk,Poland,POL,Historical domestic league
172,Legia Warsaw,Poland,POL,Historical domestic league
173,Piast Gliwice,Poland,POL,Historical domestic league
174,Benfica,Portugal,POR,Historical domestic league
175,FC Porto,Portugal,POR,Historical domestic league
176,Sporting Braga,Portugal,POR,Historical domestic league
177,Sporting CP Lisbon,Portugal,POR,Historical domestic league
178,Vitória Guimarães,Portugal,POR,Historical domestic league
179,CFR Cluj,Romania,ROM,Historical domestic league
180,FCSB,Romania,ROM,Historical domestic league
181,Universitatea Craiova,Romania,ROM,Historical domestic league
182,Viitorul Constanta,Romania,ROM,Historical domestic league
183,Arsenal Tula,Russia,RUS,Historical domestic league
184,CSKA Moscow,Russia,RUS,Historical domestic league
185,FK Krasnodar,Russia,RUS,Historical domestic league
186,Lokomotiv Moscow,Russia,RUS,Historical domestic league
187,Spartak Moscow,Russia,RUS,Historical domestic league
188,Zenit St. Petersburg,Russia,RUS,Historical domestic league
189,La Fiorita,San Marino,SMA,Historical domestic league
190,Tre Fiori,San Marino,SMA,Historical domestic league
191,Tre Penne,San Marino,SMA,Historical domestic league
192,Aberdeen,Scotland,SCO,Historical domestic league
193,Celtic,Scotland,SCO,Historical domestic league
194,Glasgow Rangers,Scotland,SCO,Historical domestic league
195,Kilmarnock,Scotland,SCO,Historical domestic league
196,Cukaricki Belgrade,Serbia,SRB,Historical domestic league
197,Partizan Belgrade,Serbia,SRB,Historical domestic league
198,Radnicki Nis,Serbia,SRB,Historical domestic league
199,Red Star Belgrade,Serbia,SRB,Historical domestic league
200,DAC Dunajska Streda,Slovakia,SVK,Historical domestic league
201,MFK Ruzomberok,Slovakia,SVK,Historical domestic league
202,Slovan Bratislava,Slovakia,SVK,Historical domestic league
203,Spartak Trnava,Slovakia,SVK,Historical domestic league
204,Mura Murska Sobota,Slovenia,SLO,Historical domestic league
205,NK Domzale,Slovenia,SLO,Historical domestic league
206,NK Maribor,Slovenia,SLO,Historical domestic league
207,Olimpija Ljubljana,Slovenia,SLO,Historical domestic league
208,Atlético Madrid,Spain,ESP,Historical domestic league
209,Espanyol,Spain,ESP,Historical domestic league
210,FC Barcelona,Spain,ESP,Historical domestic league
211,Getafe,Spain,ESP,Historical domestic league
212,Real Madrid,Spain,ESP,Historical domestic league
213,Sevilla,Spain,ESP,Historical domestic league
214,Valencia,Spain,ESP,Historical domestic league
215,AIK Stockholm,Sweden,SWE,Historical domestic league
216,BK Häcken,Sweden,SWE,Historical domestic league
217,IFK Norrköping,Sweden,SWE,Historical domestic league
218,Malmö FF,Sweden,SWE,Historical domestic league
219,FC Basel,Switzerland,SUI,Historical domestic league
220,FC Lugano,Switzerland,SUI,Historical domestic league
221,FC Luzern,Switzerland,SUI,Historical domestic league
222,FC Thun,Switzerland,SUI,Historical domestic league
223,Young Boys,Switzerland,SUI,Historical domestic league
224,Besiktas,Türkiye,TUR,Historical domestic league
225,Galatasaray,Türkiye,TUR,Historical domestic league
226,Istanbul Basaksehir,Türkiye,TUR,Historical domestic league
227,Trabzonspor,Türkiye,TUR,Historical domestic league
228,Yeni Malatyaspor,Türkiye,TUR,Historical domestic league
229,Dinamo Kiev,Ukraine,UKR,Historical domestic league
230,FC Mariupol,Ukraine,UKR,Historical domestic league
231,FC Oleksandriya,Ukraine,UKR,Historical domestic league
232,Shakhtar Donetsk,Ukraine,UKR,Historical domestic league
233,Zorya Luhansk,Ukraine,UKR,Historical domestic league
234,Barry Town,Wales,WAL,Historical domestic league
235,Cardiff MU,Wales,WAL,Historical domestic league
236,Connah's Quay,Wales,WAL,Historical domestic league
237,The New Saints,Wales,WAL,Historical domestic league
